"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"Tongue"	"20020"	"Massachusetts"	"25"	"2013"	"2013"	302	6715158	3.7
	"Tongue"	"20020"	"Michigan"	"26"	"2013"	"2013"	411	9914802	3.4
	"Tongue"	"20020"	"Minnesota"	"27"	"2013"	"2013"	232	5414722	3.6
	"Tongue"	"20020"	"Mississippi"	"28"	"2013"	"2013"	131	2989839	3.7
	"Tongue"	"20020"	"Missouri"	"29"	"2013"	"2013"	273	6042989	3.8
	"Tongue"	"20020"	"Montana"	"30"	"2013"	"2013"	41	1014158	2.8
	"Tongue"	"20020"	"Nebraska"	"31"	"2013"	"2013"	63	1865813	3.0
	"Tongue"	"20020"	"Nevada"	"32"	"2013"	"2013"	110	2776956	3.5
	"Tongue"	"20020"	"New Hampshire"	"33"	"2013"	"2013"	62	1327272	3.7
	"Tongue"	"20020"	"New Jersey"	"34"	"2013"	"2013"	339	8857821	3.2
	"Tongue"	"20020"	"New Mexico"	"35"	"2013"	"2013"	59	2092833	2.3
	"Tongue"	"20020"	"New York"	"36"	"2013"	"2013"	755	19626488	3.3
	"Tongue"	"20020"	"North Carolina"	"37"	"2013"	"2013"	437	9846717	3.7
	"Tongue"	"20020"	"North Dakota"	"38"	"2013"	"2013"	27	723149	3.3
	"Tongue"	"20020"	"Ohio"	"39"	"2013"	"2013"	558	11579692	3.9
	"Tongue"	"20020"	"Oklahoma"	"40"	"2013"	"2013"	182	3853891	4.2
	"Tongue"	"20020"	"Oregon"	"41"	"2013"	"2013"	222	3924110	4.6
	"Tongue"	"20020"	"Pennsylvania"	"42"	"2013"	"2013"	598	12779538	3.7
	"Tongue"	"20020"	"Rhode Island"	"44"	"2013"	"2013"	53	1055560	4.1
	"Tongue"	"20020"	"South Carolina"	"45"	"2013"	"2013"	224	4766469	3.8
	"Tongue"	"20020"	"South Dakota"	"46"	"2013"	"2013"	43	842751	4.3
	"Tongue"	"20020"	"Tennessee"	"47"	"2013"	"2013"	315	6496943	4.0
	"Tongue"	"20020"	"Texas"	"48"	"2013"	"2013"	873	26479646	3.3
	"Tongue"	"20020"	"Utah"	"49"	"2013"	"2013"	53	2898773	2.2
	"Tongue"	"20020"	"Vermont"	"50"	"2013"	"2013"	24	626603	2.7
	"Tongue"	"20020"	"Virginia"	"51"	"2013"	"2013"	311	8255861	3.3
	"Tongue"	"20020"	"Washington"	"53"	"2013"	"2013"	329	6966252	4.1
	"Tongue"	"20020"	"West Virginia"	"54"	"2013"	"2013"	79	1854768	3.3
	"Tongue"	"20020"	"Wisconsin"	"55"	"2013"	"2013"	252	5738012	3.6
	"Tongue"	"20020"	"Wyoming"	"56"	"2013"	"2013"	20	582620	3.0
	"Salivary Gland"	"20030"	"Alabama"	"01"	"2013"	"2013"	77	4831586	1.3
	"Salivary Gland"	"20030"	"Arizona"	"04"	"2013"	"2013"	96	6634690	1.3
	"Salivary Gland"	"20030"	"Arkansas"	"05"	"2013"	"2013"	42	2960459	1.3
	"Salivary Gland"	"20030"	"California"	"06"	"2013"	"2013"	539	38253768	1.4
	"Salivary Gland"	"20030"	"Colorado"	"08"	"2013"	"2013"	67	5270774	1.2
	"Salivary Gland"	"20030"	"Connecticut"	"09"	"2013"	"2013"	59	3595792	1.5
	"Salivary Gland"	"20030"	"Delaware"	"10"	"2013"	"2013"	20	924062	1.9
	"Salivary Gland"	"20030"	"Florida"	"12"	"2013"	"2013"	354	19551678	1.4
	"Salivary Gland"	"20030"	"Georgia"	"13"	"2013"	"2013"	115	9975592	1.2
	"Salivary Gland"	"20030"	"Hawaii"	"15"	"2013"	"2013"	32	1408822	1.9
	"Salivary Gland"	"20030"	"Idaho"	"16"	"2013"	"2013"	27	1612053	1.5
	"Salivary Gland"	"20030"	"Illinois"	"17"	"2013"	"2013"	171	12895778	1.2
	"Salivary Gland"	"20030"	"Indiana"	"18"	"2013"	"2013"	78	6570575	1.0
	"Salivary Gland"	"20030"	"Iowa"	"19"	"2013"	"2013"	57	3093935	1.6
	"Salivary Gland"	"20030"	"Kansas"	"20"	"2013"	"2013"	54	2894306	1.7
	"Salivary Gland"	"20030"	"Kentucky"	"21"	"2013"	"2013"	60	4406906	1.2
	"Salivary Gland"	"20030"	"Louisiana"	"22"	"2013"	"2013"	62	4626040	1.3
	"Salivary Gland"	"20030"	"Maine"	"23"	"2013"	"2013"	18	1328543	1.0
	"Salivary Gland"	"20030"	"Maryland"	"24"	"2013"	"2013"	76	5925197	1.2
	"Salivary Gland"	"20030"	"Massachusetts"	"25"	"2013"	"2013"	82	6715158	1.1
	"Salivary Gland"	"20030"	"Michigan"	"26"	"2013"	"2013"	145	9914802	1.2
	"Salivary Gland"	"20030"	"Minnesota"	"27"	"2013"	"2013"	71	5414722	1.2
	"Salivary Gland"	"20030"	"Mississippi"	"28"	"2013"	"2013"	35	2989839	1.1
	"Salivary Gland"	"20030"	"Missouri"	"29"	"2013"	"2013"	78	6042989	1.1
	"Salivary Gland"	"20030"	"Montana"	"30"	"2013"	"2013"	17	1014158	1.4
	"Salivary Gland"	"20030"	"Nebraska"	"31"	"2013"	"2013"	35	1865813	1.6
	"Salivary Gland"	"20030"	"Nevada"	"32"	"2013"	"2013"	42	2776956	1.5
	"Salivary Gland"	"20030"	"New Jersey"	"34"	"2013"	"2013"	152	8857821	1.5
	"Salivary Gland"	"20030"	"New Mexico"	"35"	"2013"	"2013"	27	2092833	1.2
	"Salivary Gland"	"20030"	"New York"	"36"	"2013"	"2013"	284	19626488	1.3
	"Salivary Gland"	"20030"	"North Carolina"	"37"	"2013"	"2013"	124	9846717	1.2
	"Salivary Gland"	"20030"	"Ohio"	"39"	"2013"	"2013"	179	11579692	1.4
	"Salivary Gland"	"20030"	"Oklahoma"	"40"	"2013"	"2013"	82	3853891	1.9
	"Salivary Gland"	"20030"	"Oregon"	"41"	"2013"	"2013"	56	3924110	1.2
	"Salivary Gland"	"20030"	"Pennsylvania"	"42"	"2013"	"2013"	214	12779538	1.4
	"Salivary Gland"	"20030"	"Rhode Island"	"44"	"2013"	"2013"	17	1055560	1.3
	"Salivary Gland"	"20030"	"South Carolina"	"45"	"2013"	"2013"	79	4766469	1.4
	"Salivary Gland"	"20030"	"Tennessee"	"47"	"2013"	"2013"	97	6496943	1.3
	"Salivary Gland"	"20030"	"Texas"	"48"	"2013"	"2013"	319	26479646	1.3
	"Salivary Gland"	"20030"	"Utah"	"49"	"2013"	"2013"	26	2898773	1.1
	"Salivary Gland"	"20030"	"Virginia"	"51"	"2013"	"2013"	126	8255861	1.4
	"Salivary Gland"	"20030"	"Washington"	"53"	"2013"	"2013"	89	6966252	1.2
	"Salivary Gland"	"20030"	"West Virginia"	"54"	"2013"	"2013"	42	1854768	1.8
	"Salivary Gland"	"20030"	"Wisconsin"	"55"	"2013"	"2013"	98	5738012	1.6
	"Floor of Mouth"	"20040"	"Alabama"	"01"	"2013"	"2013"	43	4831586	0.7
	"Floor of Mouth"	"20040"	"Arizona"	"04"	"2013"	"2013"	35	6634690	0.4
	"Floor of Mouth"	"20040"	"California"	"06"	"2013"	"2013"	152	38253768	0.4
	"Floor of Mouth"	"20040"	"Colorado"	"08"	"2013"	"2013"	20	5270774	0.3
	"Floor of Mouth"	"20040"	"Connecticut"	"09"	"2013"	"2013"	27	3595792	0.6
	"Floor of Mouth"	"20040"	"Florida"	"12"	"2013"	"2013"	168	19551678	0.6
	"Floor of Mouth"	"20040"	"Georgia"	"13"	"2013"	"2013"	90	9975592	0.8
	"Floor of Mouth"	"20040"	"Illinois"	"17"	"2013"	"2013"	101	12895778	0.7
	"Floor of Mouth"	"20040"	"Indiana"	"18"	"2013"	"2013"	47	6570575	0.6
	"Floor of Mouth"	"20040"	"Iowa"	"19"	"2013"	"2013"	19	3093935	0.5
	"Floor of Mouth"	"20040"	"Kentucky"	"21"	"2013"	"2013"	31	4406906	0.6
	"Floor of Mouth"	"20040"	"Louisiana"	"22"	"2013"	"2013"	35	4626040	0.7
	"Floor of Mouth"	"20040"	"Maine"	"23"	"2013"	"2013"	18	1328543	1.0
	"Floor of Mouth"	"20040"	"Maryland"	"24"	"2013"	"2013"	35	5925197	0.5
	"Floor of Mouth"	"20040"	"Massachusetts"	"25"	"2013"	"2013"	38	6715158	0.5
	"Floor of Mouth"	"20040"	"Michigan"	"26"	"2013"	"2013"	85	9914802	0.7
	"Floor of Mouth"	"20040"	"Minnesota"	"27"	"2013"	"2013"	43	5414722	0.7
	"Floor of Mouth"	"20040"	"Mississippi"	"28"	"2013"	"2013"	24	2989839	0.7
	"Floor of Mouth"	"20040"	"Missouri"	"29"	"2013"	"2013"	57	6042989	0.7
	"Floor of Mouth"	"20040"	"New Jersey"	"34"	"2013"	"2013"	53	8857821	0.5
	"Floor of Mouth"	"20040"	"New York"	"36"	"2013"	"2013"	109	19626488	0.5
	"Floor of Mouth"	"20040"	"North Carolina"	"37"	"2013"	"2013"	74	9846717	0.6
	"Floor of Mouth"	"20040"	"Ohio"	"39"	"2013"	"2013"	92	11579692	0.7
	"Floor of Mouth"	"20040"	"Oklahoma"	"40"	"2013"	"2013"	22	3853891	0.5
	"Floor of Mouth"	"20040"	"Oregon"	"41"	"2013"	"2013"	38	3924110	0.7
	"Floor of Mouth"	"20040"	"Pennsylvania"	"42"	"2013"	"2013"	94	12779538	0.6
	"Floor of Mouth"	"20040"	"South Carolina"	"45"	"2013"	"2013"	39	4766469	0.7
	"Floor of Mouth"	"20040"	"Tennessee"	"47"	"2013"	"2013"	39	6496943	0.5
	"Floor of Mouth"	"20040"	"Texas"	"48"	"2013"	"2013"	114	26479646	0.4
	"Floor of Mouth"	"20040"	"Virginia"	"51"	"2013"	"2013"	55	8255861	0.6
	"Floor of Mouth"	"20040"	"Washington"	"53"	"2013"	"2013"	45	6966252	0.5
	"Floor of Mouth"	"20040"	"Wisconsin"	"55"	"2013"	"2013"	42	5738012	0.6
	"Gum and Other Mouth"	"20050"	"Alabama"	"01"	"2013"	"2013"	94	4831586	1.7
	"Gum and Other Mouth"	"20050"	"Alaska"	"02"	"2013"	"2013"	18	737626	2.5
	"Gum and Other Mouth"	"20050"	"Arizona"	"04"	"2013"	"2013"	74	6634690	1.0
	"Gum and Other Mouth"	"20050"	"Arkansas"	"05"	"2013"	"2013"	54	2960459	1.6
	"Gum and Other Mouth"	"20050"	"California"	"06"	"2013"	"2013"	485	38253768	1.2
	"Gum and Other Mouth"	"20050"	"Colorado"	"08"	"2013"	"2013"	81	5270774	1.4
	"Gum and Other Mouth"	"20050"	"Connecticut"	"09"	"2013"	"2013"	73	3595792	1.6
	"Gum and Other Mouth"	"20050"	"Delaware"	"10"	"2013"	"2013"	25	924062	2.2
	"Gum and Other Mouth"	"20050"	"Florida"	"12"	"2013"	"2013"	405	19551678	1.6
	"Gum and Other Mouth"	"20050"	"Georgia"	"13"	"2013"	"2013"	174	9975592	1.7
	"Gum and Other Mouth"	"20050"	"Hawaii"	"15"	"2013"	"2013"	19	1408822	1.2
	"Gum and Other Mouth"	"20050"	"Idaho"	"16"	"2013"	"2013"	34	1612053	1.9
	"Gum and Other Mouth"	"20050"	"Illinois"	"17"	"2013"	"2013"	239	12895778	1.7
