"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"Lip"	"20010"	"Connecticut"	"09"	"2015"	"2015"	25	3588561	0.6
	"Lip"	"20010"	"Florida"	"12"	"2015"	"2015"	79	20219111	0.3
	"Lip"	"20010"	"Georgia"	"13"	"2015"	"2015"	65	10183353	0.6
	"Lip"	"20010"	"Idaho"	"16"	"2015"	"2015"	42	1652495	2.4
	"Lip"	"20010"	"Illinois"	"17"	"2015"	"2015"	75	12859585	0.5
	"Lip"	"20010"	"Indiana"	"18"	"2015"	"2015"	40	6611442	0.6
	"Lip"	"20010"	"Iowa"	"19"	"2015"	"2015"	53	3122541	1.4
	"Lip"	"20010"	"Kentucky"	"21"	"2015"	"2015"	57	4429126	1.1
	"Lip"	"20010"	"Louisiana"	"22"	"2015"	"2015"	40	4666998	0.7
	"Lip"	"20010"	"Maine"	"23"	"2015"	"2015"	33	1329098	1.8
	"Lip"	"20010"	"Massachusetts"	"25"	"2015"	"2015"	40	6797484	0.5
	"Lip"	"20010"	"Michigan"	"26"	"2015"	"2015"	42	9934483	0.3
	"Lip"	"20010"	"Minnesota"	"27"	"2015"	"2015"	57	5484002	0.9
	"Lip"	"20010"	"Missouri"	"29"	"2015"	"2015"	38	6075411	0.5
	"Lip"	"20010"	"Nevada"	"32"	"2015"	"2015"	26	2868531	0.9
	"Lip"	"20010"	"New Jersey"	"34"	"2015"	"2015"	50	8870312	0.4
	"Lip"	"20010"	"New York"	"36"	"2015"	"2015"	106	19657321	0.4
	"Lip"	"20010"	"North Carolina"	"37"	"2015"	"2015"	55	10037218	0.5
	"Lip"	"20010"	"North Dakota"	"38"	"2015"	"2015"	23	755537	2.9
	"Lip"	"20010"	"Ohio"	"39"	"2015"	"2015"	55	11622315	0.4
	"Lip"	"20010"	"Oklahoma"	"40"	"2015"	"2015"	65	3910518	1.4
	"Lip"	"20010"	"Oregon"	"41"	"2015"	"2015"	25	4018542	0.5
	"Lip"	"20010"	"Pennsylvania"	"42"	"2015"	"2015"	68	12789838	0.4
	"Lip"	"20010"	"South Carolina"	"45"	"2015"	"2015"	21	4896006	0.4
	"Lip"	"20010"	"South Dakota"	"46"	"2015"	"2015"	18	854663	1.8
	"Lip"	"20010"	"Tennessee"	"47"	"2015"	"2015"	35	6595354	0.5
	"Lip"	"20010"	"Texas"	"48"	"2015"	"2015"	106	27468531	0.4
	"Lip"	"20010"	"Utah"	"49"	"2015"	"2015"	46	2983626	1.8
	"Lip"	"20010"	"Virginia"	"51"	"2015"	"2015"	39	8367303	0.4
	"Lip"	"20010"	"Washington"	"53"	"2015"	"2015"	72	7167287	0.9
	"Lip"	"20010"	"Wisconsin"	"55"	"2015"	"2015"	56	5762927	0.8
	"Tongue"	"20020"	"Alabama"	"01"	"2015"	"2015"	211	4854803	3.6
	"Tongue"	"20020"	"Arizona"	"04"	"2015"	"2015"	289	6832810	3.5
	"Tongue"	"20020"	"Arkansas"	"05"	"2015"	"2015"	137	2979732	3.8
	"Tongue"	"20020"	"California"	"06"	"2015"	"2015"	1463	38904296	3.4
	"Tongue"	"20020"	"Colorado"	"08"	"2015"	"2015"	248	5454328	4.0
	"Tongue"	"20020"	"Connecticut"	"09"	"2015"	"2015"	190	3588561	4.0
	"Tongue"	"20020"	"Delaware"	"10"	"2015"	"2015"	51	942065	4.3
	"Tongue"	"20020"	"District of Columbia"	"11"	"2015"	"2015"	17	677014	2.5
	"Tongue"	"20020"	"Florida"	"12"	"2015"	"2015"	1226	20219111	4.4
	"Tongue"	"20020"	"Georgia"	"13"	"2015"	"2015"	424	10183353	3.7
	"Tongue"	"20020"	"Hawaii"	"15"	"2015"	"2015"	83	1422999	4.5
	"Tongue"	"20020"	"Idaho"	"16"	"2015"	"2015"	63	1652495	3.4
	"Tongue"	"20020"	"Illinois"	"17"	"2015"	"2015"	566	12859585	3.7
	"Tongue"	"20020"	"Indiana"	"18"	"2015"	"2015"	310	6611442	3.9
	"Tongue"	"20020"	"Iowa"	"19"	"2015"	"2015"	166	3122541	4.3
	"Tongue"	"20020"	"Kansas"	"20"	"2015"	"2015"	150	2910717	4.4
	"Tongue"	"20020"	"Kentucky"	"21"	"2015"	"2015"	219	4429126	3.9
	"Tongue"	"20020"	"Louisiana"	"22"	"2015"	"2015"	203	4666998	3.7
	"Tongue"	"20020"	"Maine"	"23"	"2015"	"2015"	68	1329098	3.4
	"Tongue"	"20020"	"Maryland"	"24"	"2015"	"2015"	295	5988528	4.1
	"Tongue"	"20020"	"Massachusetts"	"25"	"2015"	"2015"	310	6797484	3.7
	"Tongue"	"20020"	"Michigan"	"26"	"2015"	"2015"	476	9934483	3.8
	"Tongue"	"20020"	"Minnesota"	"27"	"2015"	"2015"	222	5484002	3.4
	"Tongue"	"20020"	"Mississippi"	"28"	"2015"	"2015"	109	2990231	3.1
	"Tongue"	"20020"	"Missouri"	"29"	"2015"	"2015"	292	6075411	3.9
	"Tongue"	"20020"	"Montana"	"30"	"2015"	"2015"	53	1031495	4.0
	"Tongue"	"20020"	"Nebraska"	"31"	"2015"	"2015"	83	1892059	3.7
	"Tongue"	"20020"	"Nevada"	"32"	"2015"	"2015"	122	2868531	3.4
	"Tongue"	"20020"	"New Hampshire"	"33"	"2015"	"2015"	60	1337480	3.5
	"Tongue"	"20020"	"New Jersey"	"34"	"2015"	"2015"	353	8870312	3.2
	"Tongue"	"20020"	"New Mexico"	"35"	"2015"	"2015"	62	2090071	2.3
	"Tongue"	"20020"	"New York"	"36"	"2015"	"2015"	819	19657321	3.4
	"Tongue"	"20020"	"North Carolina"	"37"	"2015"	"2015"	474	10037218	3.9
	"Tongue"	"20020"	"North Dakota"	"38"	"2015"	"2015"	20	755537	2.5
	"Tongue"	"20020"	"Ohio"	"39"	"2015"	"2015"	606	11622315	4.2
	"Tongue"	"20020"	"Oklahoma"	"40"	"2015"	"2015"	178	3910518	4.0
	"Tongue"	"20020"	"Oregon"	"41"	"2015"	"2015"	222	4018542	4.4
	"Tongue"	"20020"	"Pennsylvania"	"42"	"2015"	"2015"	628	12789838	3.8
	"Tongue"	"20020"	"Rhode Island"	"44"	"2015"	"2015"	54	1056886	4.1
	"Tongue"	"20020"	"South Carolina"	"45"	"2015"	"2015"	225	4896006	3.6
	"Tongue"	"20020"	"South Dakota"	"46"	"2015"	"2015"	24	854663	2.4
	"Tongue"	"20020"	"Tennessee"	"47"	"2015"	"2015"	320	6595354	4.0
	"Tongue"	"20020"	"Texas"	"48"	"2015"	"2015"	996	27468531	3.5
	"Tongue"	"20020"	"Utah"	"49"	"2015"	"2015"	90	2983626	3.3
	"Tongue"	"20020"	"Vermont"	"50"	"2015"	"2015"	32	625810	3.9
	"Tongue"	"20020"	"Virginia"	"51"	"2015"	"2015"	317	8367303	3.2
	"Tongue"	"20020"	"Washington"	"53"	"2015"	"2015"	347	7167287	4.1
	"Tongue"	"20020"	"West Virginia"	"54"	"2015"	"2015"	107	1843332	4.2
	"Tongue"	"20020"	"Wisconsin"	"55"	"2015"	"2015"	286	5762927	3.9
	"Tongue"	"20020"	"Wyoming"	"56"	"2015"	"2015"	18	586389	2.5
	"Salivary Gland"	"20030"	"Alabama"	"01"	"2015"	"2015"	105	4854803	1.9
	"Salivary Gland"	"20030"	"Arizona"	"04"	"2015"	"2015"	111	6832810	1.4
	"Salivary Gland"	"20030"	"Arkansas"	"05"	"2015"	"2015"	59	2979732	1.7
	"Salivary Gland"	"20030"	"California"	"06"	"2015"	"2015"	507	38904296	1.2
	"Salivary Gland"	"20030"	"Colorado"	"08"	"2015"	"2015"	63	5454328	1.1
	"Salivary Gland"	"20030"	"Connecticut"	"09"	"2015"	"2015"	51	3588561	1.2
	"Salivary Gland"	"20030"	"Delaware"	"10"	"2015"	"2015"	25	942065	2.1
	"Salivary Gland"	"20030"	"Florida"	"12"	"2015"	"2015"	349	20219111	1.3
	"Salivary Gland"	"20030"	"Georgia"	"13"	"2015"	"2015"	184	10183353	1.8
	"Salivary Gland"	"20030"	"Hawaii"	"15"	"2015"	"2015"	28	1422999	1.7
	"Salivary Gland"	"20030"	"Idaho"	"16"	"2015"	"2015"	35	1652495	2.0
	"Salivary Gland"	"20030"	"Illinois"	"17"	"2015"	"2015"	202	12859585	1.4
	"Salivary Gland"	"20030"	"Indiana"	"18"	"2015"	"2015"	104	6611442	1.4
	"Salivary Gland"	"20030"	"Iowa"	"19"	"2015"	"2015"	63	3122541	1.7
	"Salivary Gland"	"20030"	"Kansas"	"20"	"2015"	"2015"	50	2910717	1.5
	"Salivary Gland"	"20030"	"Kentucky"	"21"	"2015"	"2015"	66	4429126	1.3
	"Salivary Gland"	"20030"	"Louisiana"	"22"	"2015"	"2015"	54	4666998	1.1
	"Salivary Gland"	"20030"	"Maine"	"23"	"2015"	"2015"	20	1329098	1.1
	"Salivary Gland"	"20030"	"Maryland"	"24"	"2015"	"2015"	70	5988528	1.0
	"Salivary Gland"	"20030"	"Massachusetts"	"25"	"2015"	"2015"	102	6797484	1.3
	"Salivary Gland"	"20030"	"Michigan"	"26"	"2015"	"2015"	146	9934483	1.2
	"Salivary Gland"	"20030"	"Minnesota"	"27"	"2015"	"2015"	81	5484002	1.3
	"Salivary Gland"	"20030"	"Mississippi"	"28"	"2015"	"2015"	42	2990231	1.3
	"Salivary Gland"	"20030"	"Missouri"	"29"	"2015"	"2015"	74	6075411	1.0
	"Salivary Gland"	"20030"	"Montana"	"30"	"2015"	"2015"	16	1031495	1.2
	"Salivary Gland"	"20030"	"Nebraska"	"31"	"2015"	"2015"	27	1892059	1.3
	"Salivary Gland"	"20030"	"Nevada"	"32"	"2015"	"2015"	51	2868531	1.6
	"Salivary Gland"	"20030"	"New Jersey"	"34"	"2015"	"2015"	152	8870312	1.5
	"Salivary Gland"	"20030"	"New Mexico"	"35"	"2015"	"2015"	31	2090071	1.3
	"Salivary Gland"	"20030"	"New York"	"36"	"2015"	"2015"	314	19657321	1.4
	"Salivary Gland"	"20030"	"North Carolina"	"37"	"2015"	"2015"	153	10037218	1.4
	"Salivary Gland"	"20030"	"Ohio"	"39"	"2015"	"2015"	168	11622315	1.2
	"Salivary Gland"	"20030"	"Oklahoma"	"40"	"2015"	"2015"	62	3910518	1.4
	"Salivary Gland"	"20030"	"Oregon"	"41"	"2015"	"2015"	61	4018542	1.3
	"Salivary Gland"	"20030"	"Pennsylvania"	"42"	"2015"	"2015"	205	12789838	1.3
	"Salivary Gland"	"20030"	"Rhode Island"	"44"	"2015"	"2015"	22	1056886	1.7
	"Salivary Gland"	"20030"	"South Carolina"	"45"	"2015"	"2015"	80	4896006	1.3
	"Salivary Gland"	"20030"	"Tennessee"	"47"	"2015"	"2015"	102	6595354	1.3
	"Salivary Gland"	"20030"	"Texas"	"48"	"2015"	"2015"	301	27468531	1.1
	"Salivary Gland"	"20030"	"Utah"	"49"	"2015"	"2015"	43	2983626	1.7
	"Salivary Gland"	"20030"	"Virginia"	"51"	"2015"	"2015"	119	8367303	1.3
	"Salivary Gland"	"20030"	"Washington"	"53"	"2015"	"2015"	85	7167287	1.1
	"Salivary Gland"	"20030"	"West Virginia"	"54"	"2015"	"2015"	27	1843332	1.2
	"Salivary Gland"	"20030"	"Wisconsin"	"55"	"2015"	"2015"	91	5762927	1.4
	"Floor of Mouth"	"20040"	"Alabama"	"01"	"2015"	"2015"	37	4854803	0.6
	"Floor of Mouth"	"20040"	"Arizona"	"04"	"2015"	"2015"	35	6832810	0.4
	"Floor of Mouth"	"20040"	"Arkansas"	"05"	"2015"	"2015"	28	2979732	0.7
	"Floor of Mouth"	"20040"	"California"	"06"	"2015"	"2015"	159	38904296	0.4
	"Floor of Mouth"	"20040"	"Colorado"	"08"	"2015"	"2015"	25	5454328	0.4
	"Floor of Mouth"	"20040"	"Connecticut"	"09"	"2015"	"2015"	24	3588561	0.5
	"Floor of Mouth"	"20040"	"Florida"	"12"	"2015"	"2015"	196	20219111	0.7
	"Floor of Mouth"	"20040"	"Georgia"	"13"	"2015"	"2015"	54	10183353	0.5
	"Floor of Mouth"	"20040"	"Illinois"	"17"	"2015"	"2015"	100	12859585	0.7
	"Floor of Mouth"	"20040"	"Indiana"	"18"	"2015"	"2015"	46	6611442	0.6
	"Floor of Mouth"	"20040"	"Iowa"	"19"	"2015"	"2015"	30	3122541	0.8
	"Floor of Mouth"	"20040"	"Kansas"	"20"	"2015"	"2015"	23	2910717	0.7
	"Floor of Mouth"	"20040"	"Kentucky"	"21"	"2015"	"2015"	37	4429126	0.7
	"Floor of Mouth"	"20040"	"Louisiana"	"22"	"2015"	"2015"	35	4666998	0.7
	"Floor of Mouth"	"20040"	"Maine"	"23"	"2015"	"2015"	18	1329098	0.9
	"Floor of Mouth"	"20040"	"Maryland"	"24"	"2015"	"2015"	27	5988528	0.4
	"Floor of Mouth"	"20040"	"Massachusetts"	"25"	"2015"	"2015"	51	6797484	0.6
	"Floor of Mouth"	"20040"	"Michigan"	"26"	"2015"	"2015"	61	9934483	0.5
	"Floor of Mouth"	"20040"	"Minnesota"	"27"	"2015"	"2015"	41	5484002	0.6
	"Floor of Mouth"	"20040"	"Missouri"	"29"	"2015"	"2015"	39	6075411	0.5
	"Floor of Mouth"	"20040"	"New Jersey"	"34"	"2015"	"2015"	57	8870312	0.5
	"Floor of Mouth"	"20040"	"New York"	"36"	"2015"	"2015"	116	19657321	0.5
	"Floor of Mouth"	"20040"	"North Carolina"	"37"	"2015"	"2015"	83	10037218	0.7
	"Floor of Mouth"	"20040"	"Ohio"	"39"	"2015"	"2015"	93	11622315	0.6
	"Floor of Mouth"	"20040"	"Oklahoma"	"40"	"2015"	"2015"	18	3910518	0.4
	"Floor of Mouth"	"20040"	"Oregon"	"41"	"2015"	"2015"	31	4018542	0.6
	"Floor of Mouth"	"20040"	"Pennsylvania"	"42"	"2015"	"2015"	100	12789838	0.6
	"Floor of Mouth"	"20040"	"South Carolina"	"45"	"2015"	"2015"	40	4896006	0.6
	"Floor of Mouth"	"20040"	"Tennessee"	"47"	"2015"	"2015"	46	6595354	0.5
	"Floor of Mouth"	"20040"	"Texas"	"48"	"2015"	"2015"	111	27468531	0.4
	"Floor of Mouth"	"20040"	"Virginia"	"51"	"2015"	"2015"	58	8367303	0.6
	"Floor of Mouth"	"20040"	"Washington"	"53"	"2015"	"2015"	33	7167287	0.4
	"Floor of Mouth"	"20040"	"Wisconsin"	"55"	"2015"	"2015"	58	5762927	0.8
	"Gum and Other Mouth"	"20050"	"Alabama"	"01"	"2015"	"2015"	109	4854803	1.8
	"Gum and Other Mouth"	"20050"	"Arizona"	"04"	"2015"	"2015"	90	6832810	1.1
	"Gum and Other Mouth"	"20050"	"Arkansas"	"05"	"2015"	"2015"	80	2979732	2.2
	"Gum and Other Mouth"	"20050"	"California"	"06"	"2015"	"2015"	509	38904296	1.2
	"Gum and Other Mouth"	"20050"	"Colorado"	"08"	"2015"	"2015"	60	5454328	1.0
	"Gum and Other Mouth"	"20050"	"Connecticut"	"09"	"2015"	"2015"	86	3588561	1.9
	"Gum and Other Mouth"	"20050"	"Delaware"	"10"	"2015"	"2015"	19	942065	1.6
	"Gum and Other Mouth"	"20050"	"Florida"	"12"	"2015"	"2015"	459	20219111	1.6
	"Gum and Other Mouth"	"20050"	"Georgia"	"13"	"2015"	"2015"	213	10183353	2.0
	"Gum and Other Mouth"	"20050"	"Hawaii"	"15"	"2015"	"2015"	22	1422999	1.3
	"Gum and Other Mouth"	"20050"	"Idaho"	"16"	"2015"	"2015"	21	1652495	1.2
	"Gum and Other Mouth"	"20050"	"Illinois"	"17"	"2015"	"2015"	278	12859585	1.9
	"Gum and Other Mouth"	"20050"	"Indiana"	"18"	"2015"	"2015"	136	6611442	1.7
	"Gum and Other Mouth"	"20050"	"Iowa"	"19"	"2015"	"2015"	82	3122541	2.1
