"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"All Invasive Cancer Sites Combined"	"0"	"Nevada"	"32"	"2012"	"2012"	12149	2744670	412.7
	"All Invasive Cancer Sites Combined"	"0"	"New Hampshire"	"33"	"2012"	"2012"	7907	1324677	493.7
	"All Invasive Cancer Sites Combined"	"0"	"New Jersey"	"34"	"2012"	"2012"	50205	8845671	493.4
	"All Invasive Cancer Sites Combined"	"0"	"New Mexico"	"35"	"2012"	"2012"	8961	2087715	381.0
	"All Invasive Cancer Sites Combined"	"0"	"New York"	"36"	"2012"	"2012"	108571	19574362	486.5
	"All Invasive Cancer Sites Combined"	"0"	"North Carolina"	"37"	"2012"	"2012"	51220	9751810	469.1
	"All Invasive Cancer Sites Combined"	"0"	"North Dakota"	"38"	"2012"	"2012"	3769	702227	472.7
	"All Invasive Cancer Sites Combined"	"0"	"Ohio"	"39"	"2012"	"2012"	62656	11550971	458.6
	"All Invasive Cancer Sites Combined"	"0"	"Oklahoma"	"40"	"2012"	"2012"	19300	3819320	454.9
	"All Invasive Cancer Sites Combined"	"0"	"Oregon"	"41"	"2012"	"2012"	20435	3900102	442.6
	"All Invasive Cancer Sites Combined"	"0"	"Pennsylvania"	"42"	"2012"	"2012"	77885	12769123	490.9
	"All Invasive Cancer Sites Combined"	"0"	"Rhode Island"	"44"	"2012"	"2012"	6375	1054893	503.2
	"All Invasive Cancer Sites Combined"	"0"	"South Carolina"	"45"	"2012"	"2012"	25896	4719027	468.4
	"All Invasive Cancer Sites Combined"	"0"	"South Dakota"	"46"	"2012"	"2012"	4392	833859	458.9
	"All Invasive Cancer Sites Combined"	"0"	"Tennessee"	"47"	"2012"	"2012"	34926	6455752	471.5
	"All Invasive Cancer Sites Combined"	"0"	"Texas"	"48"	"2012"	"2012"	104139	26084120	421.4
	"All Invasive Cancer Sites Combined"	"0"	"Utah"	"49"	"2012"	"2012"	9796	2854146	414.1
	"All Invasive Cancer Sites Combined"	"0"	"Vermont"	"50"	"2012"	"2012"	3667	626361	465.1
	"All Invasive Cancer Sites Combined"	"0"	"Virginia"	"51"	"2012"	"2012"	37420	8187456	421.3
	"All Invasive Cancer Sites Combined"	"0"	"Washington"	"53"	"2012"	"2012"	35309	6898599	470.0
	"All Invasive Cancer Sites Combined"	"0"	"West Virginia"	"54"	"2012"	"2012"	11619	1857446	483.1
	"All Invasive Cancer Sites Combined"	"0"	"Wisconsin"	"55"	"2012"	"2012"	31381	5720825	471.5
	"All Invasive Cancer Sites Combined"	"0"	"Wyoming"	"56"	"2012"	"2012"	2549	576656	401.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2012"	"2012"	754	4816632	13.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2012"	"2012"	101	730810	14.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2012"	"2012"	647	6556344	8.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2012"	"2012"	430	2952876	12.5
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2012"	"2012"	4147	37944551	10.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2012"	"2012"	539	5193660	9.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2012"	"2012"	518	3595211	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2012"	"2012"	126	915518	11.3
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2012"	"2012"	78	635737	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Florida"	"12"	"2012"	"2012"	3483	19302016	13.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Georgia"	"13"	"2012"	"2012"	1254	9903580	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Hawaii"	"15"	"2012"	"2012"	210	1395199	12.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Idaho"	"16"	"2012"	"2012"	203	1595910	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Illinois"	"17"	"2012"	"2012"	1732	12883029	12.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Indiana"	"18"	"2012"	"2012"	917	6538989	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Iowa"	"19"	"2012"	"2012"	455	3076844	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Kansas"	"20"	"2012"	"2012"	392	2886024	12.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Kentucky"	"21"	"2012"	"2012"	696	4387865	13.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Louisiana"	"22"	"2012"	"2012"	638	4602067	12.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Maine"	"23"	"2012"	"2012"	238	1328094	13.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Maryland"	"24"	"2012"	"2012"	728	5888375	10.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Massachusetts"	"25"	"2012"	"2012"	1019	6664269	12.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Michigan"	"26"	"2012"	"2012"	1320	9898289	10.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Minnesota"	"27"	"2012"	"2012"	709	5377500	11.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2012"	"2012"	420	2984599	12.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2012"	"2012"	880	6026027	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2012"	"2012"	144	1004168	11.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2012"	"2012"	207	1853691	9.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2012"	"2012"	302	2744670	9.8
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2012"	"2012"	193	1324677	11.3
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2012"	"2012"	1072	8845671	10.2
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2012"	"2012"	232	2087715	9.5
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2012"	"2012"	2398	19574362	10.6
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2012"	"2012"	1446	9751810	12.8
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2012"	"2012"	91	702227	11.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2012"	"2012"	1578	11550971	11.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2012"	"2012"	565	3819320	13.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2012"	"2012"	576	3900102	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2012"	"2012"	1908	12769123	11.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2012"	"2012"	136	1054893	11.0
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2012"	"2012"	720	4719027	12.8
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2012"	"2012"	122	833859	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2012"	"2012"	963	6455752	12.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2012"	"2012"	2763	26084120	10.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2012"	"2012"	229	2854146	9.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2012"	"2012"	103	626361	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2012"	"2012"	966	8187456	10.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2012"	"2012"	905	6898599	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2012"	"2012"	285	1857446	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Wisconsin"	"55"	"2012"	"2012"	806	5720825	11.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Wyoming"	"56"	"2012"	"2012"	62	576656	9.4
	"Lip"	"20010"	"Alabama"	"01"	"2012"	"2012"	54	4816632	0.9
	"Lip"	"20010"	"California"	"06"	"2012"	"2012"	298	37944551	0.8
	"Lip"	"20010"	"Colorado"	"08"	"2012"	"2012"	34	5193660	0.7
	"Lip"	"20010"	"Florida"	"12"	"2012"	"2012"	88	19302016	0.3
	"Lip"	"20010"	"Georgia"	"13"	"2012"	"2012"	40	9903580	0.4
	"Lip"	"20010"	"Idaho"	"16"	"2012"	"2012"	21	1595910	1.2
	"Lip"	"20010"	"Illinois"	"17"	"2012"	"2012"	58	12883029	0.4
	"Lip"	"20010"	"Indiana"	"18"	"2012"	"2012"	30	6538989	0.4
	"Lip"	"20010"	"Iowa"	"19"	"2012"	"2012"	56	3076844	1.4
	"Lip"	"20010"	"Kansas"	"20"	"2012"	"2012"	32	2886024	1.0
	"Lip"	"20010"	"Kentucky"	"21"	"2012"	"2012"	57	4387865	1.2
	"Lip"	"20010"	"Louisiana"	"22"	"2012"	"2012"	27	4602067	0.6
	"Lip"	"20010"	"Massachusetts"	"25"	"2012"	"2012"	23	6664269	0.3
	"Lip"	"20010"	"Michigan"	"26"	"2012"	"2012"	49	9898289	0.4
	"Lip"	"20010"	"Minnesota"	"27"	"2012"	"2012"	62	5377500	1.0
	"Lip"	"20010"	"Missouri"	"29"	"2012"	"2012"	36	6026027	0.5
	"Lip"	"20010"	"Nebraska"	"31"	"2012"	"2012"	22	1853691	1.0
	"Lip"	"20010"	"Nevada"	"32"	"2012"	"2012"	16	2744670	0.6
	"Lip"	"20010"	"New Jersey"	"34"	"2012"	"2012"	36	8845671	0.3
	"Lip"	"20010"	"New Mexico"	"35"	"2012"	"2012"	21	2087715	1.0
	"Lip"	"20010"	"New York"	"36"	"2012"	"2012"	94	19574362	0.4
	"Lip"	"20010"	"North Carolina"	"37"	"2012"	"2012"	66	9751810	0.6
	"Lip"	"20010"	"North Dakota"	"38"	"2012"	"2012"	16	702227	2.0
	"Lip"	"20010"	"Ohio"	"39"	"2012"	"2012"	43	11550971	0.3
	"Lip"	"20010"	"Oklahoma"	"40"	"2012"	"2012"	74	3819320	1.8
	"Lip"	"20010"	"Oregon"	"41"	"2012"	"2012"	21	3900102	0.5
	"Lip"	"20010"	"Pennsylvania"	"42"	"2012"	"2012"	84	12769123	0.5
	"Lip"	"20010"	"South Carolina"	"45"	"2012"	"2012"	24	4719027	0.4
	"Lip"	"20010"	"Tennessee"	"47"	"2012"	"2012"	50	6455752	0.7
	"Lip"	"20010"	"Texas"	"48"	"2012"	"2012"	106	26084120	0.4
	"Lip"	"20010"	"Utah"	"49"	"2012"	"2012"	23	2854146	1.0
	"Lip"	"20010"	"Virginia"	"51"	"2012"	"2012"	37	8187456	0.4
	"Lip"	"20010"	"Washington"	"53"	"2012"	"2012"	70	6898599	0.9
	"Lip"	"20010"	"Wisconsin"	"55"	"2012"	"2012"	57	5720825	0.8
	"Tongue"	"20020"	"Alabama"	"01"	"2012"	"2012"	203	4816632	3.5
	"Tongue"	"20020"	"Alaska"	"02"	"2012"	"2012"	28	730810	4.0
	"Tongue"	"20020"	"Arizona"	"04"	"2012"	"2012"	206	6556344	2.7
	"Tongue"	"20020"	"Arkansas"	"05"	"2012"	"2012"	136	2952876	4.0
	"Tongue"	"20020"	"California"	"06"	"2012"	"2012"	1275	37944551	3.2
	"Tongue"	"20020"	"Colorado"	"08"	"2012"	"2012"	184	5193660	3.3
	"Tongue"	"20020"	"Connecticut"	"09"	"2012"	"2012"	168	3595211	3.8
	"Tongue"	"20020"	"Delaware"	"10"	"2012"	"2012"	45	915518	3.9
	"Tongue"	"20020"	"District of Columbia"	"11"	"2012"	"2012"	22	635737	3.5
	"Tongue"	"20020"	"Florida"	"12"	"2012"	"2012"	1082	19302016	4.2
	"Tongue"	"20020"	"Georgia"	"13"	"2012"	"2012"	388	9903580	3.7
	"Tongue"	"20020"	"Hawaii"	"15"	"2012"	"2012"	78	1395199	4.8
	"Tongue"	"20020"	"Idaho"	"16"	"2012"	"2012"	68	1595910	3.9
	"Tongue"	"20020"	"Illinois"	"17"	"2012"	"2012"	535	12883029	3.7
	"Tongue"	"20020"	"Indiana"	"18"	"2012"	"2012"	271	6538989	3.7
	"Tongue"	"20020"	"Iowa"	"19"	"2012"	"2012"	106	3076844	2.8
	"Tongue"	"20020"	"Kansas"	"20"	"2012"	"2012"	121	2886024	3.6
	"Tongue"	"20020"	"Kentucky"	"21"	"2012"	"2012"	184	4387865	3.5
	"Tongue"	"20020"	"Louisiana"	"22"	"2012"	"2012"	190	4602067	3.6
	"Tongue"	"20020"	"Maine"	"23"	"2012"	"2012"	66	1328094	3.4
	"Tongue"	"20020"	"Maryland"	"24"	"2012"	"2012"	251	5888375	3.7
	"Tongue"	"20020"	"Massachusetts"	"25"	"2012"	"2012"	304	6664269	3.8
	"Tongue"	"20020"	"Michigan"	"26"	"2012"	"2012"	396	9898289	3.3
	"Tongue"	"20020"	"Minnesota"	"27"	"2012"	"2012"	218	5377500	3.6
	"Tongue"	"20020"	"Mississippi"	"28"	"2012"	"2012"	109	2984599	3.3
	"Tongue"	"20020"	"Missouri"	"29"	"2012"	"2012"	255	6026027	3.5
	"Tongue"	"20020"	"Montana"	"30"	"2012"	"2012"	48	1004168	3.8
	"Tongue"	"20020"	"Nebraska"	"31"	"2012"	"2012"	56	1853691	2.6
	"Tongue"	"20020"	"Nevada"	"32"	"2012"	"2012"	104	2744670	3.3
	"Tongue"	"20020"	"New Hampshire"	"33"	"2012"	"2012"	65	1324677	3.8
	"Tongue"	"20020"	"New Jersey"	"34"	"2012"	"2012"	360	8845671	3.4
	"Tongue"	"20020"	"New Mexico"	"35"	"2012"	"2012"	79	2087715	3.1
	"Tongue"	"20020"	"New York"	"36"	"2012"	"2012"	722	19574362	3.1
	"Tongue"	"20020"	"North Carolina"	"37"	"2012"	"2012"	454	9751810	4.0
	"Tongue"	"20020"	"North Dakota"	"38"	"2012"	"2012"	23	702227	2.8
	"Tongue"	"20020"	"Ohio"	"39"	"2012"	"2012"	522	11550971	3.7
	"Tongue"	"20020"	"Oklahoma"	"40"	"2012"	"2012"	146	3819320	3.4
	"Tongue"	"20020"	"Oregon"	"41"	"2012"	"2012"	204	3900102	4.2
	"Tongue"	"20020"	"Pennsylvania"	"42"	"2012"	"2012"	577	12769123	3.5
	"Tongue"	"20020"	"Rhode Island"	"44"	"2012"	"2012"	41	1054893	3.4
	"Tongue"	"20020"	"South Carolina"	"45"	"2012"	"2012"	226	4719027	4.0
	"Tongue"	"20020"	"South Dakota"	"46"	"2012"	"2012"	40	833859	4.0
	"Tongue"	"20020"	"Tennessee"	"47"	"2012"	"2012"	319	6455752	4.1
	"Tongue"	"20020"	"Texas"	"48"	"2012"	"2012"	901	26084120	3.5
	"Tongue"	"20020"	"Utah"	"49"	"2012"	"2012"	72	2854146	3.0
	"Tongue"	"20020"	"Vermont"	"50"	"2012"	"2012"	38	626361	4.8
	"Tongue"	"20020"	"Virginia"	"51"	"2012"	"2012"	299	8187456	3.2
	"Tongue"	"20020"	"Washington"	"53"	"2012"	"2012"	287	6898599	3.6
	"Tongue"	"20020"	"West Virginia"	"54"	"2012"	"2012"	81	1857446	3.4
	"Tongue"	"20020"	"Wisconsin"	"55"	"2012"	"2012"	253	5720825	3.7
	"Salivary Gland"	"20030"	"Alabama"	"01"	"2012"	"2012"	79	4816632	1.5
	"Salivary Gland"	"20030"	"Arizona"	"04"	"2012"	"2012"	83	6556344	1.2
	"Salivary Gland"	"20030"	"Arkansas"	"05"	"2012"	"2012"	41	2952876	1.3
	"Salivary Gland"	"20030"	"California"	"06"	"2012"	"2012"	486	37944551	1.3
	"Salivary Gland"	"20030"	"Colorado"	"08"	"2012"	"2012"	55	5193660	1.1
	"Salivary Gland"	"20030"	"Connecticut"	"09"	"2012"	"2012"	68	3595211	1.5
	"Salivary Gland"	"20030"	"Florida"	"12"	"2012"	"2012"	326	19302016	1.3
	"Salivary Gland"	"20030"	"Georgia"	"13"	"2012"	"2012"	139	9903580	1.4
	"Salivary Gland"	"20030"	"Hawaii"	"15"	"2012"	"2012"	29	1395199	1.9
	"Salivary Gland"	"20030"	"Idaho"	"16"	"2012"	"2012"	21	1595910	1.3
	"Salivary Gland"	"20030"	"Illinois"	"17"	"2012"	"2012"	210	12883029	1.5
	"Salivary Gland"	"20030"	"Indiana"	"18"	"2012"	"2012"	85	6538989	1.2
	"Salivary Gland"	"20030"	"Iowa"	"19"	"2012"	"2012"	54	3076844	1.6
	"Salivary Gland"	"20030"	"Kansas"	"20"	"2012"	"2012"	50	2886024	1.5
	"Salivary Gland"	"20030"	"Kentucky"	"21"	"2012"	"2012"	63	4387865	1.3
	"Salivary Gland"	"20030"	"Louisiana"	"22"	"2012"	"2012"	44	4602067	0.9
	"Salivary Gland"	"20030"	"Maine"	"23"	"2012"	"2012"	22	1328094	1.3
	"Salivary Gland"	"20030"	"Maryland"	"24"	"2012"	"2012"	87	5888375	1.4
	"Salivary Gland"	"20030"	"Massachusetts"	"25"	"2012"	"2012"	99	6664269	1.3
	"Salivary Gland"	"20030"	"Michigan"	"26"	"2012"	"2012"	139	9898289	1.2
	"Salivary Gland"	"20030"	"Minnesota"	"27"	"2012"	"2012"	52	5377500	0.9
	"Salivary Gland"	"20030"	"Mississippi"	"28"	"2012"	"2012"	34	2984599	1.1
	"Salivary Gland"	"20030"	"Missouri"	"29"	"2012"	"2012"	77	6026027	1.1
	"Salivary Gland"	"20030"	"Montana"	"30"	"2012"	"2012"	16	1004168	1.4
	"Salivary Gland"	"20030"	"Nebraska"	"31"	"2012"	"2012"	23	1853691	1.0
	"Salivary Gland"	"20030"	"Nevada"	"32"	"2012"	"2012"	30	2744670	1.0
	"Salivary Gland"	"20030"	"New Hampshire"	"33"	"2012"	"2012"	19	1324677	1.1
	"Salivary Gland"	"20030"	"New Jersey"	"34"	"2012"	"2012"	146	8845671	1.4
	"Salivary Gland"	"20030"	"New Mexico"	"35"	"2012"	"2012"	33	2087715	1.3
	"Salivary Gland"	"20030"	"New York"	"36"	"2012"	"2012"	308	19574362	1.4
	"Salivary Gland"	"20030"	"North Carolina"	"37"	"2012"	"2012"	143	9751810	1.3
	"Salivary Gland"	"20030"	"Ohio"	"39"	"2012"	"2012"	169	11550971	1.2
	"Salivary Gland"	"20030"	"Oklahoma"	"40"	"2012"	"2012"	66	3819320	1.6
	"Salivary Gland"	"20030"	"Oregon"	"41"	"2012"	"2012"	54	3900102	1.2
	"Salivary Gland"	"20030"	"Pennsylvania"	"42"	"2012"	"2012"	208	12769123	1.3
	"Salivary Gland"	"20030"	"Rhode Island"	"44"	"2012"	"2012"	24	1054893	1.9
	"Salivary Gland"	"20030"	"South Carolina"	"45"	"2012"	"2012"	64	4719027	1.3
	"Salivary Gland"	"20030"	"Tennessee"	"47"	"2012"	"2012"	94	6455752	1.3
	"Salivary Gland"	"20030"	"Texas"	"48"	"2012"	"2012"	313	26084120	1.3
	"Salivary Gland"	"20030"	"Utah"	"49"	"2012"	"2012"	37	2854146	1.6
	"Salivary Gland"	"20030"	"Virginia"	"51"	"2012"	"2012"	85	8187456	1.0
	"Salivary Gland"	"20030"	"Washington"	"53"	"2012"	"2012"	84	6898599	1.2
	"Salivary Gland"	"20030"	"West Virginia"	"54"	"2012"	"2012"	25	1857446	1.1
	"Salivary Gland"	"20030"	"Wisconsin"	"55"	"2012"	"2012"	83	5720825	1.3
	"Floor of Mouth"	"20040"	"Alabama"	"01"	"2012"	"2012"	33	4816632	0.6
	"Floor of Mouth"	"20040"	"Arizona"	"04"	"2012"	"2012"	23	6556344	0.3
	"Floor of Mouth"	"20040"	"Arkansas"	"05"	"2012"	"2012"	23	2952876	0.7
	"Floor of Mouth"	"20040"	"California"	"06"	"2012"	"2012"	158	37944551	0.4
	"Floor of Mouth"	"20040"	"Colorado"	"08"	"2012"	"2012"	20	5193660	0.4
	"Floor of Mouth"	"20040"	"Connecticut"	"09"	"2012"	"2012"	34	3595211	0.7
	"Floor of Mouth"	"20040"	"Florida"	"12"	"2012"	"2012"	171	19302016	0.7
	"Floor of Mouth"	"20040"	"Georgia"	"13"	"2012"	"2012"	65	9903580	0.6
	"Floor of Mouth"	"20040"	"Illinois"	"17"	"2012"	"2012"	97	12883029	0.7
	"Floor of Mouth"	"20040"	"Indiana"	"18"	"2012"	"2012"	53	6538989	0.7
	"Floor of Mouth"	"20040"	"Iowa"	"19"	"2012"	"2012"	17	3076844	0.4
	"Floor of Mouth"	"20040"	"Kentucky"	"21"	"2012"	"2012"	41	4387865	0.8
	"Floor of Mouth"	"20040"	"Louisiana"	"22"	"2012"	"2012"	34	4602067	0.6
	"Floor of Mouth"	"20040"	"Maryland"	"24"	"2012"	"2012"	29	5888375	0.4
	"Floor of Mouth"	"20040"	"Massachusetts"	"25"	"2012"	"2012"	52	6664269	0.7
	"Floor of Mouth"	"20040"	"Michigan"	"26"	"2012"	"2012"	88	9898289	0.7
	"Floor of Mouth"	"20040"	"Minnesota"	"27"	"2012"	"2012"	32	5377500	0.5
	"Floor of Mouth"	"20040"	"Mississippi"	"28"	"2012"	"2012"	19	2984599	0.6
	"Floor of Mouth"	"20040"	"Missouri"	"29"	"2012"	"2012"	36	6026027	0.5
	"Floor of Mouth"	"20040"	"New Jersey"	"34"	"2012"	"2012"	39	8845671	0.4
	"Floor of Mouth"	"20040"	"New York"	"36"	"2012"	"2012"	119	19574362	0.5
	"Floor of Mouth"	"20040"	"North Carolina"	"37"	"2012"	"2012"	80	9751810	0.7
	"Floor of Mouth"	"20040"	"Ohio"	"39"	"2012"	"2012"	91	11550971	0.6
	"Floor of Mouth"	"20040"	"Oklahoma"	"40"	"2012"	"2012"	21	3819320	0.5
	"Floor of Mouth"	"20040"	"Oregon"	"41"	"2012"	"2012"	28	3900102	0.6
	"Floor of Mouth"	"20040"	"Pennsylvania"	"42"	"2012"	"2012"	103	12769123	0.6
	"Floor of Mouth"	"20040"	"South Carolina"	"45"	"2012"	"2012"	52	4719027	0.9
	"Floor of Mouth"	"20040"	"Tennessee"	"47"	"2012"	"2012"	43	6455752	0.5
	"Floor of Mouth"	"20040"	"Texas"	"48"	"2012"	"2012"	106	26084120	0.4
	"Floor of Mouth"	"20040"	"Virginia"	"51"	"2012"	"2012"	56	8187456	0.6
	"Floor of Mouth"	"20040"	"Washington"	"53"	"2012"	"2012"	41	6898599	0.5
	"Floor of Mouth"	"20040"	"Wisconsin"	"55"	"2012"	"2012"	40	5720825	0.6
	"Gum and Other Mouth"	"20050"	"Alabama"	"01"	"2012"	"2012"	95	4816632	1.7
	"Gum and Other Mouth"	"20050"	"Arizona"	"04"	"2012"	"2012"	91	6556344	1.2
	"Gum and Other Mouth"	"20050"	"Arkansas"	"05"	"2012"	"2012"	74	2952876	2.1
	"Gum and Other Mouth"	"20050"	"California"	"06"	"2012"	"2012"	491	37944551	1.3
	"Gum and Other Mouth"	"20050"	"Colorado"	"08"	"2012"	"2012"	57	5193660	1.1
	"Gum and Other Mouth"	"20050"	"Connecticut"	"09"	"2012"	"2012"	88	3595211	2.0
	"Gum and Other Mouth"	"20050"	"Delaware"	"10"	"2012"	"2012"	18	915518	1.7
	"Gum and Other Mouth"	"20050"	"Florida"	"12"	"2012"	"2012"	420	19302016	1.6
	"Gum and Other Mouth"	"20050"	"Georgia"	"13"	"2012"	"2012"	184	9903580	1.9
	"Gum and Other Mouth"	"20050"	"Hawaii"	"15"	"2012"	"2012"	25	1395199	1.6
	"Gum and Other Mouth"	"20050"	"Idaho"	"16"	"2012"	"2012"	23	1595910	1.4
	"Gum and Other Mouth"	"20050"	"Illinois"	"17"	"2012"	"2012"	238	12883029	1.7
	"Gum and Other Mouth"	"20050"	"Indiana"	"18"	"2012"	"2012"	123	6538989	1.7
	"Gum and Other Mouth"	"20050"	"Iowa"	"19"	"2012"	"2012"	62	3076844	1.6
	"Gum and Other Mouth"	"20050"	"Kansas"	"20"	"2012"	"2012"	63	2886024	2.0
	"Gum and Other Mouth"	"20050"	"Kentucky"	"21"	"2012"	"2012"	87	4387865	1.7
