"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"All Invasive Cancer Sites Combined"	"0"	"Texas"	"48"	"2010"	"2010"	100768	25241897	433.3
	"All Invasive Cancer Sites Combined"	"0"	"Utah"	"49"	"2010"	"2010"	9553	2775413	427.0
	"All Invasive Cancer Sites Combined"	"0"	"Vermont"	"50"	"2010"	"2010"	3693	625886	485.9
	"All Invasive Cancer Sites Combined"	"0"	"Virginia"	"51"	"2010"	"2010"	36677	8024004	431.9
	"All Invasive Cancer Sites Combined"	"0"	"Washington"	"53"	"2010"	"2010"	34696	6743009	485.2
	"All Invasive Cancer Sites Combined"	"0"	"West Virginia"	"54"	"2010"	"2010"	11371	1854265	483.8
	"All Invasive Cancer Sites Combined"	"0"	"Wisconsin"	"55"	"2010"	"2010"	30813	5690538	479.9
	"All Invasive Cancer Sites Combined"	"0"	"Wyoming"	"56"	"2010"	"2010"	2663	564531	435.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Alabama"	"01"	"2010"	"2010"	729	4785514	13.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Alaska"	"02"	"2010"	"2010"	71	713982	10.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Arizona"	"04"	"2010"	"2010"	615	6407342	8.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Arkansas"	"05"	"2010"	"2010"	429	2921998	12.9
	"Oral Cavity and Pharynx"	"20010-20100"	"California"	"06"	"2010"	"2010"	3957	37319550	10.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Colorado"	"08"	"2010"	"2010"	581	5047539	11.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Connecticut"	"09"	"2010"	"2010"	441	3579173	10.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2010"	"2010"	134	899647	12.8
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2010"	"2010"	69	605282	11.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Florida"	"12"	"2010"	"2010"	3283	18846143	13.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Georgia"	"13"	"2010"	"2010"	1119	9712209	11.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Hawaii"	"15"	"2010"	"2010"	172	1364004	10.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Idaho"	"16"	"2010"	"2010"	230	1570819	13.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Illinois"	"17"	"2010"	"2010"	1599	12840545	11.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Indiana"	"18"	"2010"	"2010"	849	6490555	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Iowa"	"19"	"2010"	"2010"	452	3050819	12.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Kansas"	"20"	"2010"	"2010"	337	2858266	10.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Kentucky"	"21"	"2010"	"2010"	669	4348464	13.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Louisiana"	"22"	"2010"	"2010"	631	4544635	12.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Maine"	"23"	"2010"	"2010"	219	1327651	12.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Maryland"	"24"	"2010"	"2010"	673	5788784	10.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Massachusetts"	"25"	"2010"	"2010"	900	6566440	11.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Michigan"	"26"	"2010"	"2010"	1367	9877597	11.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Minnesota"	"27"	"2010"	"2010"	697	5310934	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2010"	"2010"	434	2970615	13.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2010"	"2010"	794	5996089	11.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2010"	"2010"	146	990730	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2010"	"2010"	246	1829591	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2010"	"2010"	295	2702483	10.1
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2010"	"2010"	187	1316807	11.7
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2010"	"2010"	1031	8799451	10.2
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2010"	"2010"	221	2064614	9.3
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2010"	"2010"	2325	19399956	10.6
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2010"	"2010"	1240	9574586	11.6
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2010"	"2010"	86	674752	11.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2010"	"2010"	1473	11539449	10.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2010"	"2010"	582	3760014	13.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2010"	"2010"	450	3837614	9.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2010"	"2010"	1777	12711406	11.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2010"	"2010"	172	1053994	13.8
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2010"	"2010"	656	4635846	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2010"	"2010"	112	816193	11.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2010"	"2010"	898	6355518	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2010"	"2010"	2501	25241897	10.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2010"	"2010"	177	2775413	7.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2010"	"2010"	94	625886	11.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2010"	"2010"	928	8024004	10.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2010"	"2010"	887	6743009	12.0
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2010"	"2010"	310	1854265	12.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Wisconsin"	"55"	"2010"	"2010"	757	5690538	11.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Wyoming"	"56"	"2010"	"2010"	72	564531	11.3
	"Lip"	"20010"	"Alabama"	"01"	"2010"	"2010"	70	4785514	1.3
	"Lip"	"20010"	"Arizona"	"04"	"2010"	"2010"	21	6407342	0.3
	"Lip"	"20010"	"Arkansas"	"05"	"2010"	"2010"	24	2921998	0.7
	"Lip"	"20010"	"California"	"06"	"2010"	"2010"	274	37319550	0.8
	"Lip"	"20010"	"Colorado"	"08"	"2010"	"2010"	41	5047539	0.9
	"Lip"	"20010"	"Florida"	"12"	"2010"	"2010"	123	18846143	0.5
	"Lip"	"20010"	"Georgia"	"13"	"2010"	"2010"	38	9712209	0.4
	"Lip"	"20010"	"Idaho"	"16"	"2010"	"2010"	59	1570819	3.7
	"Lip"	"20010"	"Illinois"	"17"	"2010"	"2010"	84	12840545	0.6
	"Lip"	"20010"	"Indiana"	"18"	"2010"	"2010"	53	6490555	0.8
	"Lip"	"20010"	"Iowa"	"19"	"2010"	"2010"	61	3050819	1.7
	"Lip"	"20010"	"Kansas"	"20"	"2010"	"2010"	23	2858266	0.7
	"Lip"	"20010"	"Kentucky"	"21"	"2010"	"2010"	67	4348464	1.4
	"Lip"	"20010"	"Louisiana"	"22"	"2010"	"2010"	36	4544635	0.8
	"Lip"	"20010"	"Maine"	"23"	"2010"	"2010"	18	1327651	1.0
	"Lip"	"20010"	"Maryland"	"24"	"2010"	"2010"	22	5788784	0.4
	"Lip"	"20010"	"Massachusetts"	"25"	"2010"	"2010"	42	6566440	0.5
	"Lip"	"20010"	"Michigan"	"26"	"2010"	"2010"	51	9877597	0.5
	"Lip"	"20010"	"Minnesota"	"27"	"2010"	"2010"	65	5310934	1.1
	"Lip"	"20010"	"Mississippi"	"28"	"2010"	"2010"	31	2970615	1.0
	"Lip"	"20010"	"Missouri"	"29"	"2010"	"2010"	38	5996089	0.6
	"Lip"	"20010"	"Montana"	"30"	"2010"	"2010"	21	990730	1.8
	"Lip"	"20010"	"Nebraska"	"31"	"2010"	"2010"	22	1829591	1.0
	"Lip"	"20010"	"New Jersey"	"34"	"2010"	"2010"	37	8799451	0.4
	"Lip"	"20010"	"New Mexico"	"35"	"2010"	"2010"	21	2064614	0.9
	"Lip"	"20010"	"New York"	"36"	"2010"	"2010"	82	19399956	0.4
	"Lip"	"20010"	"North Carolina"	"37"	"2010"	"2010"	35	9574586	0.4
	"Lip"	"20010"	"North Dakota"	"38"	"2010"	"2010"	20	674752	2.5
	"Lip"	"20010"	"Ohio"	"39"	"2010"	"2010"	48	11539449	0.4
	"Lip"	"20010"	"Oklahoma"	"40"	"2010"	"2010"	86	3760014	2.0
	"Lip"	"20010"	"Oregon"	"41"	"2010"	"2010"	24	3837614	0.6
	"Lip"	"20010"	"Pennsylvania"	"42"	"2010"	"2010"	89	12711406	0.6
	"Lip"	"20010"	"South Carolina"	"45"	"2010"	"2010"	18	4635846	0.4
	"Lip"	"20010"	"Tennessee"	"47"	"2010"	"2010"	48	6355518	0.7
	"Lip"	"20010"	"Texas"	"48"	"2010"	"2010"	106	25241897	0.5
	"Lip"	"20010"	"Virginia"	"51"	"2010"	"2010"	34	8024004	0.4
	"Lip"	"20010"	"Washington"	"53"	"2010"	"2010"	69	6743009	1.0
	"Lip"	"20010"	"Wisconsin"	"55"	"2010"	"2010"	52	5690538	0.8
	"Tongue"	"20020"	"Alabama"	"01"	"2010"	"2010"	191	4785514	3.5
	"Tongue"	"20020"	"Alaska"	"02"	"2010"	"2010"	25	713982	3.3
	"Tongue"	"20020"	"Arizona"	"04"	"2010"	"2010"	183	6407342	2.6
	"Tongue"	"20020"	"Arkansas"	"05"	"2010"	"2010"	136	2921998	4.1
	"Tongue"	"20020"	"California"	"06"	"2010"	"2010"	1145	37319550	3.0
	"Tongue"	"20020"	"Colorado"	"08"	"2010"	"2010"	192	5047539	3.6
	"Tongue"	"20020"	"Connecticut"	"09"	"2010"	"2010"	155	3579173	3.7
	"Tongue"	"20020"	"Delaware"	"10"	"2010"	"2010"	40	899647	3.8
	"Tongue"	"20020"	"District of Columbia"	"11"	"2010"	"2010"	19	605282	3.0
	"Tongue"	"20020"	"Florida"	"12"	"2010"	"2010"	993	18846143	4.1
	"Tongue"	"20020"	"Georgia"	"13"	"2010"	"2010"	316	9712209	3.2
	"Tongue"	"20020"	"Hawaii"	"15"	"2010"	"2010"	53	1364004	3.5
	"Tongue"	"20020"	"Idaho"	"16"	"2010"	"2010"	57	1570819	3.4
	"Tongue"	"20020"	"Illinois"	"17"	"2010"	"2010"	419	12840545	3.0
	"Tongue"	"20020"	"Indiana"	"18"	"2010"	"2010"	229	6490555	3.2
	"Tongue"	"20020"	"Iowa"	"19"	"2010"	"2010"	114	3050819	3.2
	"Tongue"	"20020"	"Kansas"	"20"	"2010"	"2010"	96	2858266	3.0
	"Tongue"	"20020"	"Kentucky"	"21"	"2010"	"2010"	169	4348464	3.3
	"Tongue"	"20020"	"Louisiana"	"22"	"2010"	"2010"	166	4544635	3.3
	"Tongue"	"20020"	"Maine"	"23"	"2010"	"2010"	64	1327651	3.7
	"Tongue"	"20020"	"Maryland"	"24"	"2010"	"2010"	200	5788784	3.1
	"Tongue"	"20020"	"Massachusetts"	"25"	"2010"	"2010"	267	6566440	3.4
	"Tongue"	"20020"	"Michigan"	"26"	"2010"	"2010"	384	9877597	3.3
	"Tongue"	"20020"	"Minnesota"	"27"	"2010"	"2010"	211	5310934	3.5
	"Tongue"	"20020"	"Mississippi"	"28"	"2010"	"2010"	123	2970615	3.8
	"Tongue"	"20020"	"Missouri"	"29"	"2010"	"2010"	227	5996089	3.3
	"Tongue"	"20020"	"Montana"	"30"	"2010"	"2010"	46	990730	3.7
	"Tongue"	"20020"	"Nebraska"	"31"	"2010"	"2010"	78	1829591	3.8
	"Tongue"	"20020"	"Nevada"	"32"	"2010"	"2010"	93	2702483	3.2
	"Tongue"	"20020"	"New Hampshire"	"33"	"2010"	"2010"	52	1316807	3.2
	"Tongue"	"20020"	"New Jersey"	"34"	"2010"	"2010"	294	8799451	2.9
	"Tongue"	"20020"	"New Mexico"	"35"	"2010"	"2010"	58	2064614	2.4
	"Tongue"	"20020"	"New York"	"36"	"2010"	"2010"	705	19399956	3.2
	"Tongue"	"20020"	"North Carolina"	"37"	"2010"	"2010"	370	9574586	3.4
	"Tongue"	"20020"	"North Dakota"	"38"	"2010"	"2010"	19	674752	2.5
	"Tongue"	"20020"	"Ohio"	"39"	"2010"	"2010"	461	11539449	3.4
	"Tongue"	"20020"	"Oklahoma"	"40"	"2010"	"2010"	142	3760014	3.4
	"Tongue"	"20020"	"Oregon"	"41"	"2010"	"2010"	145	3837614	3.0
	"Tongue"	"20020"	"Pennsylvania"	"42"	"2010"	"2010"	502	12711406	3.2
	"Tongue"	"20020"	"Rhode Island"	"44"	"2010"	"2010"	51	1053994	4.0
	"Tongue"	"20020"	"South Carolina"	"45"	"2010"	"2010"	193	4635846	3.5
	"Tongue"	"20020"	"South Dakota"	"46"	"2010"	"2010"	33	816193	3.7
	"Tongue"	"20020"	"Tennessee"	"47"	"2010"	"2010"	257	6355518	3.5
	"Tongue"	"20020"	"Texas"	"48"	"2010"	"2010"	762	25241897	3.1
	"Tongue"	"20020"	"Utah"	"49"	"2010"	"2010"	63	2775413	2.7
	"Tongue"	"20020"	"Vermont"	"50"	"2010"	"2010"	31	625886	3.8
	"Tongue"	"20020"	"Virginia"	"51"	"2010"	"2010"	272	8024004	3.0
	"Tongue"	"20020"	"Washington"	"53"	"2010"	"2010"	257	6743009	3.5
	"Tongue"	"20020"	"West Virginia"	"54"	"2010"	"2010"	71	1854265	2.9
	"Tongue"	"20020"	"Wisconsin"	"55"	"2010"	"2010"	208	5690538	3.1
	"Tongue"	"20020"	"Wyoming"	"56"	"2010"	"2010"	27	564531	4.1
	"Salivary Gland"	"20030"	"Alabama"	"01"	"2010"	"2010"	79	4785514	1.5
	"Salivary Gland"	"20030"	"Arizona"	"04"	"2010"	"2010"	85	6407342	1.2
	"Salivary Gland"	"20030"	"Arkansas"	"05"	"2010"	"2010"	44	2921998	1.4
	"Salivary Gland"	"20030"	"California"	"06"	"2010"	"2010"	426	37319550	1.2
	"Salivary Gland"	"20030"	"Colorado"	"08"	"2010"	"2010"	55	5047539	1.1
	"Salivary Gland"	"20030"	"Connecticut"	"09"	"2010"	"2010"	47	3579173	1.2
	"Salivary Gland"	"20030"	"Florida"	"12"	"2010"	"2010"	299	18846143	1.3
	"Salivary Gland"	"20030"	"Georgia"	"13"	"2010"	"2010"	129	9712209	1.4
	"Salivary Gland"	"20030"	"Hawaii"	"15"	"2010"	"2010"	18	1364004	1.1
	"Salivary Gland"	"20030"	"Idaho"	"16"	"2010"	"2010"	22	1570819	1.3
	"Salivary Gland"	"20030"	"Illinois"	"17"	"2010"	"2010"	175	12840545	1.3
	"Salivary Gland"	"20030"	"Indiana"	"18"	"2010"	"2010"	83	6490555	1.2
	"Salivary Gland"	"20030"	"Iowa"	"19"	"2010"	"2010"	43	3050819	1.3
	"Salivary Gland"	"20030"	"Kansas"	"20"	"2010"	"2010"	35	2858266	1.2
	"Salivary Gland"	"20030"	"Kentucky"	"21"	"2010"	"2010"	48	4348464	1.0
	"Salivary Gland"	"20030"	"Louisiana"	"22"	"2010"	"2010"	68	4544635	1.5
	"Salivary Gland"	"20030"	"Maine"	"23"	"2010"	"2010"	21	1327651	1.3
	"Salivary Gland"	"20030"	"Maryland"	"24"	"2010"	"2010"	80	5788784	1.3
	"Salivary Gland"	"20030"	"Massachusetts"	"25"	"2010"	"2010"	97	6566440	1.3
	"Salivary Gland"	"20030"	"Michigan"	"26"	"2010"	"2010"	138	9877597	1.3
	"Salivary Gland"	"20030"	"Minnesota"	"27"	"2010"	"2010"	61	5310934	1.0
	"Salivary Gland"	"20030"	"Mississippi"	"28"	"2010"	"2010"	34	2970615	1.1
	"Salivary Gland"	"20030"	"Missouri"	"29"	"2010"	"2010"	70	5996089	1.1
	"Salivary Gland"	"20030"	"Nebraska"	"31"	"2010"	"2010"	25	1829591	1.1
	"Salivary Gland"	"20030"	"Nevada"	"32"	"2010"	"2010"	39	2702483	1.4
	"Salivary Gland"	"20030"	"New Hampshire"	"33"	"2010"	"2010"	20	1316807	1.4
	"Salivary Gland"	"20030"	"New Jersey"	"34"	"2010"	"2010"	142	8799451	1.5
	"Salivary Gland"	"20030"	"New Mexico"	"35"	"2010"	"2010"	27	2064614	1.2
	"Salivary Gland"	"20030"	"New York"	"36"	"2010"	"2010"	273	19399956	1.3
	"Salivary Gland"	"20030"	"North Carolina"	"37"	"2010"	"2010"	122	9574586	1.2
	"Salivary Gland"	"20030"	"Ohio"	"39"	"2010"	"2010"	188	11539449	1.5
	"Salivary Gland"	"20030"	"Oklahoma"	"40"	"2010"	"2010"	68	3760014	1.7
	"Salivary Gland"	"20030"	"Oregon"	"41"	"2010"	"2010"	46	3837614	1.1
	"Salivary Gland"	"20030"	"Pennsylvania"	"42"	"2010"	"2010"	209	12711406	1.4
	"Salivary Gland"	"20030"	"South Carolina"	"45"	"2010"	"2010"	70	4635846	1.3
	"Salivary Gland"	"20030"	"Tennessee"	"47"	"2010"	"2010"	111	6355518	1.6
	"Salivary Gland"	"20030"	"Texas"	"48"	"2010"	"2010"	264	25241897	1.2
	"Salivary Gland"	"20030"	"Utah"	"49"	"2010"	"2010"	33	2775413	1.5
	"Salivary Gland"	"20030"	"Virginia"	"51"	"2010"	"2010"	110	8024004	1.3
	"Salivary Gland"	"20030"	"Washington"	"53"	"2010"	"2010"	98	6743009	1.4
	"Salivary Gland"	"20030"	"West Virginia"	"54"	"2010"	"2010"	23	1854265	1.0
	"Salivary Gland"	"20030"	"Wisconsin"	"55"	"2010"	"2010"	87	5690538	1.4
	"Floor of Mouth"	"20040"	"Alabama"	"01"	"2010"	"2010"	35	4785514	0.6
	"Floor of Mouth"	"20040"	"Arizona"	"04"	"2010"	"2010"	42	6407342	0.6
	"Floor of Mouth"	"20040"	"California"	"06"	"2010"	"2010"	175	37319550	0.5
	"Floor of Mouth"	"20040"	"Colorado"	"08"	"2010"	"2010"	36	5047539	0.7
	"Floor of Mouth"	"20040"	"Connecticut"	"09"	"2010"	"2010"	28	3579173	0.7
	"Floor of Mouth"	"20040"	"Florida"	"12"	"2010"	"2010"	182	18846143	0.7
	"Floor of Mouth"	"20040"	"Georgia"	"13"	"2010"	"2010"	45	9712209	0.5
	"Floor of Mouth"	"20040"	"Illinois"	"17"	"2010"	"2010"	81	12840545	0.6
	"Floor of Mouth"	"20040"	"Indiana"	"18"	"2010"	"2010"	44	6490555	0.6
	"Floor of Mouth"	"20040"	"Iowa"	"19"	"2010"	"2010"	32	3050819	0.8
	"Floor of Mouth"	"20040"	"Kansas"	"20"	"2010"	"2010"	20	2858266	0.6
	"Floor of Mouth"	"20040"	"Kentucky"	"21"	"2010"	"2010"	39	4348464	0.7
	"Floor of Mouth"	"20040"	"Louisiana"	"22"	"2010"	"2010"	40	4544635	0.8
	"Floor of Mouth"	"20040"	"Maryland"	"24"	"2010"	"2010"	29	5788784	0.4
	"Floor of Mouth"	"20040"	"Massachusetts"	"25"	"2010"	"2010"	46	6566440	0.6
	"Floor of Mouth"	"20040"	"Michigan"	"26"	"2010"	"2010"	83	9877597	0.7
	"Floor of Mouth"	"20040"	"Minnesota"	"27"	"2010"	"2010"	39	5310934	0.7
	"Floor of Mouth"	"20040"	"Mississippi"	"28"	"2010"	"2010"	24	2970615	0.8
	"Floor of Mouth"	"20040"	"Missouri"	"29"	"2010"	"2010"	44	5996089	0.6
	"Floor of Mouth"	"20040"	"New Jersey"	"34"	"2010"	"2010"	64	8799451	0.6
	"Floor of Mouth"	"20040"	"New York"	"36"	"2010"	"2010"	103	19399956	0.5
	"Floor of Mouth"	"20040"	"North Carolina"	"37"	"2010"	"2010"	67	9574586	0.6
	"Floor of Mouth"	"20040"	"Ohio"	"39"	"2010"	"2010"	83	11539449	0.6
	"Floor of Mouth"	"20040"	"Oklahoma"	"40"	"2010"	"2010"	31	3760014	0.7
	"Floor of Mouth"	"20040"	"Oregon"	"41"	"2010"	"2010"	31	3837614	0.6
	"Floor of Mouth"	"20040"	"Pennsylvania"	"42"	"2010"	"2010"	108	12711406	0.7
	"Floor of Mouth"	"20040"	"South Carolina"	"45"	"2010"	"2010"	40	4635846	0.7
	"Floor of Mouth"	"20040"	"Tennessee"	"47"	"2010"	"2010"	48	6355518	0.6
	"Floor of Mouth"	"20040"	"Texas"	"48"	"2010"	"2010"	119	25241897	0.5
	"Floor of Mouth"	"20040"	"Virginia"	"51"	"2010"	"2010"	64	8024004	0.7
	"Floor of Mouth"	"20040"	"Washington"	"53"	"2010"	"2010"	53	6743009	0.7
	"Floor of Mouth"	"20040"	"West Virginia"	"54"	"2010"	"2010"	34	1854265	1.4
	"Floor of Mouth"	"20040"	"Wisconsin"	"55"	"2010"	"2010"	62	5690538	1.0
	"Gum and Other Mouth"	"20050"	"Alabama"	"01"	"2010"	"2010"	111	4785514	2.1
	"Gum and Other Mouth"	"20050"	"Arizona"	"04"	"2010"	"2010"	62	6407342	0.9
	"Gum and Other Mouth"	"20050"	"Arkansas"	"05"	"2010"	"2010"	52	2921998	1.6
	"Gum and Other Mouth"	"20050"	"California"	"06"	"2010"	"2010"	507	37319550	1.4
	"Gum and Other Mouth"	"20050"	"Colorado"	"08"	"2010"	"2010"	70	5047539	1.4
	"Gum and Other Mouth"	"20050"	"Connecticut"	"09"	"2010"	"2010"	62	3579173	1.5
	"Gum and Other Mouth"	"20050"	"Delaware"	"10"	"2010"	"2010"	27	899647	2.6
	"Gum and Other Mouth"	"20050"	"Florida"	"12"	"2010"	"2010"	396	18846143	1.6
	"Gum and Other Mouth"	"20050"	"Georgia"	"13"	"2010"	"2010"	148	9712209	1.7
	"Gum and Other Mouth"	"20050"	"Hawaii"	"15"	"2010"	"2010"	24	1364004	1.6
	"Gum and Other Mouth"	"20050"	"Idaho"	"16"	"2010"	"2010"	28	1570819	1.8
	"Gum and Other Mouth"	"20050"	"Illinois"	"17"	"2010"	"2010"	255	12840545	1.9
	"Gum and Other Mouth"	"20050"	"Indiana"	"18"	"2010"	"2010"	131	6490555	1.8
