"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"Oral Cavity and Pharynx"	"20010-20100"	"Delaware"	"10"	"2011"	"2011"	135	907590	12.1
	"Oral Cavity and Pharynx"	"20010-20100"	"District of Columbia"	"11"	"2011"	"2011"	74	620290	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Florida"	"12"	"2011"	"2011"	3311	19055607	13.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Georgia"	"13"	"2011"	"2011"	1253	9803630	12.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Hawaii"	"15"	"2011"	"2011"	166	1379562	10.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Idaho"	"16"	"2011"	"2011"	216	1584272	12.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Illinois"	"17"	"2011"	"2011"	1741	12867783	12.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Indiana"	"18"	"2011"	"2011"	875	6517250	11.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Iowa"	"19"	"2011"	"2011"	441	3066772	12.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Kansas"	"20"	"2011"	"2011"	357	2869677	11.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Kentucky"	"21"	"2011"	"2011"	728	4370817	14.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Louisiana"	"22"	"2011"	"2011"	658	4576244	13.1
	"Oral Cavity and Pharynx"	"20010-20100"	"Maine"	"23"	"2011"	"2011"	208	1328473	11.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Maryland"	"24"	"2011"	"2011"	679	5840241	10.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Massachusetts"	"25"	"2011"	"2011"	903	6614218	11.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Michigan"	"26"	"2011"	"2011"	1434	9883053	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Minnesota"	"27"	"2011"	"2011"	749	5346620	12.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Mississippi"	"28"	"2011"	"2011"	437	2979147	13.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Missouri"	"29"	"2011"	"2011"	864	6011182	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Montana"	"30"	"2011"	"2011"	146	997518	11.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Nebraska"	"31"	"2011"	"2011"	251	1840914	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Nevada"	"32"	"2011"	"2011"	332	2713114	11.1
	"Oral Cavity and Pharynx"	"20010-20100"	"New Hampshire"	"33"	"2011"	"2011"	203	1320444	12.7
	"Oral Cavity and Pharynx"	"20010-20100"	"New Jersey"	"34"	"2011"	"2011"	1071	8828552	10.5
	"Oral Cavity and Pharynx"	"20010-20100"	"New Mexico"	"35"	"2011"	"2011"	246	2080707	10.3
	"Oral Cavity and Pharynx"	"20010-20100"	"New York"	"36"	"2011"	"2011"	2361	19499921	10.6
	"Oral Cavity and Pharynx"	"20010-20100"	"North Carolina"	"37"	"2011"	"2011"	1366	9658913	12.5
	"Oral Cavity and Pharynx"	"20010-20100"	"North Dakota"	"38"	"2011"	"2011"	92	685526	11.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Ohio"	"39"	"2011"	"2011"	1556	11545735	11.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Oklahoma"	"40"	"2011"	"2011"	527	3788824	12.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Oregon"	"41"	"2011"	"2011"	549	3872672	11.8
	"Oral Cavity and Pharynx"	"20010-20100"	"Pennsylvania"	"42"	"2011"	"2011"	1879	12747052	12.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Rhode Island"	"44"	"2011"	"2011"	128	1053829	9.9
	"Oral Cavity and Pharynx"	"20010-20100"	"South Carolina"	"45"	"2011"	"2011"	679	4672655	12.4
	"Oral Cavity and Pharynx"	"20010-20100"	"South Dakota"	"46"	"2011"	"2011"	123	823740	12.9
	"Oral Cavity and Pharynx"	"20010-20100"	"Tennessee"	"47"	"2011"	"2011"	900	6400298	12.2
	"Oral Cavity and Pharynx"	"20010-20100"	"Texas"	"48"	"2011"	"2011"	2762	25645504	11.0
	"Oral Cavity and Pharynx"	"20010-20100"	"Utah"	"49"	"2011"	"2011"	194	2814797	8.3
	"Oral Cavity and Pharynx"	"20010-20100"	"Vermont"	"50"	"2011"	"2011"	77	627197	9.5
	"Oral Cavity and Pharynx"	"20010-20100"	"Virginia"	"51"	"2011"	"2011"	938	8102437	10.4
	"Oral Cavity and Pharynx"	"20010-20100"	"Washington"	"53"	"2011"	"2011"	888	6827479	11.6
	"Oral Cavity and Pharynx"	"20010-20100"	"West Virginia"	"54"	"2011"	"2011"	308	1856606	12.7
	"Oral Cavity and Pharynx"	"20010-20100"	"Wisconsin"	"55"	"2011"	"2011"	852	5705840	12.6
	"Oral Cavity and Pharynx"	"20010-20100"	"Wyoming"	"56"	"2011"	"2011"	80	567491	12.1
	"Lip"	"20010"	"Alabama"	"01"	"2011"	"2011"	57	4799642	1.1
	"Lip"	"20010"	"Arizona"	"04"	"2011"	"2011"	29	6473416	0.4
	"Lip"	"20010"	"Arkansas"	"05"	"2011"	"2011"	31	2941038	0.9
	"Lip"	"20010"	"California"	"06"	"2011"	"2011"	276	37636311	0.7
	"Lip"	"20010"	"Colorado"	"08"	"2011"	"2011"	41	5121900	0.8
	"Lip"	"20010"	"Connecticut"	"09"	"2011"	"2011"	16	3588632	0.4
	"Lip"	"20010"	"Florida"	"12"	"2011"	"2011"	109	19055607	0.4
	"Lip"	"20010"	"Georgia"	"13"	"2011"	"2011"	32	9803630	0.4
	"Lip"	"20010"	"Idaho"	"16"	"2011"	"2011"	38	1584272	2.5
	"Lip"	"20010"	"Illinois"	"17"	"2011"	"2011"	61	12867783	0.4
	"Lip"	"20010"	"Indiana"	"18"	"2011"	"2011"	36	6517250	0.5
	"Lip"	"20010"	"Iowa"	"19"	"2011"	"2011"	42	3066772	1.2
	"Lip"	"20010"	"Kansas"	"20"	"2011"	"2011"	32	2869677	1.1
	"Lip"	"20010"	"Kentucky"	"21"	"2011"	"2011"	57	4370817	1.2
	"Lip"	"20010"	"Louisiana"	"22"	"2011"	"2011"	37	4576244	0.8
	"Lip"	"20010"	"Maine"	"23"	"2011"	"2011"	17	1328473	1.0
	"Lip"	"20010"	"Maryland"	"24"	"2011"	"2011"	16	5840241	0.3
	"Lip"	"20010"	"Massachusetts"	"25"	"2011"	"2011"	29	6614218	0.4
	"Lip"	"20010"	"Michigan"	"26"	"2011"	"2011"	54	9883053	0.5
	"Lip"	"20010"	"Minnesota"	"27"	"2011"	"2011"	84	5346620	1.4
	"Lip"	"20010"	"Mississippi"	"28"	"2011"	"2011"	19	2979147	0.6
	"Lip"	"20010"	"Missouri"	"29"	"2011"	"2011"	49	6011182	0.7
	"Lip"	"20010"	"Montana"	"30"	"2011"	"2011"	19	997518	1.7
	"Lip"	"20010"	"Nebraska"	"31"	"2011"	"2011"	34	1840914	1.7
	"Lip"	"20010"	"New Jersey"	"34"	"2011"	"2011"	42	8828552	0.4
	"Lip"	"20010"	"New Mexico"	"35"	"2011"	"2011"	19	2080707	0.8
	"Lip"	"20010"	"New York"	"36"	"2011"	"2011"	74	19499921	0.3
	"Lip"	"20010"	"North Carolina"	"37"	"2011"	"2011"	50	9658913	0.5
	"Lip"	"20010"	"Ohio"	"39"	"2011"	"2011"	52	11545735	0.4
	"Lip"	"20010"	"Oklahoma"	"40"	"2011"	"2011"	78	3788824	1.9
	"Lip"	"20010"	"Oregon"	"41"	"2011"	"2011"	33	3872672	0.7
	"Lip"	"20010"	"Pennsylvania"	"42"	"2011"	"2011"	80	12747052	0.5
	"Lip"	"20010"	"South Carolina"	"45"	"2011"	"2011"	17	4672655	0.3
	"Lip"	"20010"	"South Dakota"	"46"	"2011"	"2011"	28	823740	2.9
	"Lip"	"20010"	"Tennessee"	"47"	"2011"	"2011"	58	6400298	0.8
	"Lip"	"20010"	"Texas"	"48"	"2011"	"2011"	121	25645504	0.5
	"Lip"	"20010"	"Virginia"	"51"	"2011"	"2011"	34	8102437	0.4
	"Lip"	"20010"	"Washington"	"53"	"2011"	"2011"	69	6827479	1.0
	"Lip"	"20010"	"Wisconsin"	"55"	"2011"	"2011"	60	5705840	0.9
	"Tongue"	"20020"	"Alabama"	"01"	"2011"	"2011"	166	4799642	3.0
	"Tongue"	"20020"	"Alaska"	"02"	"2011"	"2011"	34	722349	4.7
	"Tongue"	"20020"	"Arizona"	"04"	"2011"	"2011"	243	6473416	3.3
	"Tongue"	"20020"	"Arkansas"	"05"	"2011"	"2011"	143	2941038	4.0
	"Tongue"	"20020"	"California"	"06"	"2011"	"2011"	1293	37636311	3.3
	"Tongue"	"20020"	"Colorado"	"08"	"2011"	"2011"	147	5121900	2.7
	"Tongue"	"20020"	"Connecticut"	"09"	"2011"	"2011"	154	3588632	3.5
	"Tongue"	"20020"	"Delaware"	"10"	"2011"	"2011"	42	907590	3.8
	"Tongue"	"20020"	"District of Columbia"	"11"	"2011"	"2011"	30	620290	4.9
	"Tongue"	"20020"	"Florida"	"12"	"2011"	"2011"	1002	19055607	4.1
	"Tongue"	"20020"	"Georgia"	"13"	"2011"	"2011"	335	9803630	3.3
	"Tongue"	"20020"	"Hawaii"	"15"	"2011"	"2011"	57	1379562	3.4
	"Tongue"	"20020"	"Idaho"	"16"	"2011"	"2011"	58	1584272	3.5
	"Tongue"	"20020"	"Illinois"	"17"	"2011"	"2011"	477	12867783	3.4
	"Tongue"	"20020"	"Indiana"	"18"	"2011"	"2011"	264	6517250	3.6
	"Tongue"	"20020"	"Iowa"	"19"	"2011"	"2011"	127	3066772	3.4
	"Tongue"	"20020"	"Kansas"	"20"	"2011"	"2011"	119	2869677	3.7
	"Tongue"	"20020"	"Kentucky"	"21"	"2011"	"2011"	180	4370817	3.5
	"Tongue"	"20020"	"Louisiana"	"22"	"2011"	"2011"	177	4576244	3.5
	"Tongue"	"20020"	"Maine"	"23"	"2011"	"2011"	61	1328473	3.4
	"Tongue"	"20020"	"Maryland"	"24"	"2011"	"2011"	225	5840241	3.4
	"Tongue"	"20020"	"Massachusetts"	"25"	"2011"	"2011"	282	6614218	3.6
	"Tongue"	"20020"	"Michigan"	"26"	"2011"	"2011"	421	9883053	3.6
	"Tongue"	"20020"	"Minnesota"	"27"	"2011"	"2011"	216	5346620	3.6
	"Tongue"	"20020"	"Mississippi"	"28"	"2011"	"2011"	122	2979147	3.6
	"Tongue"	"20020"	"Missouri"	"29"	"2011"	"2011"	250	6011182	3.6
	"Tongue"	"20020"	"Montana"	"30"	"2011"	"2011"	41	997518	3.3
	"Tongue"	"20020"	"Nebraska"	"31"	"2011"	"2011"	71	1840914	3.4
	"Tongue"	"20020"	"Nevada"	"32"	"2011"	"2011"	118	2713114	3.9
	"Tongue"	"20020"	"New Hampshire"	"33"	"2011"	"2011"	71	1320444	4.5
	"Tongue"	"20020"	"New Jersey"	"34"	"2011"	"2011"	324	8828552	3.2
	"Tongue"	"20020"	"New Mexico"	"35"	"2011"	"2011"	76	2080707	3.1
	"Tongue"	"20020"	"New York"	"36"	"2011"	"2011"	696	19499921	3.1
	"Tongue"	"20020"	"North Carolina"	"37"	"2011"	"2011"	396	9658913	3.6
	"Tongue"	"20020"	"North Dakota"	"38"	"2011"	"2011"	28	685526	3.7
	"Tongue"	"20020"	"Ohio"	"39"	"2011"	"2011"	486	11545735	3.5
	"Tongue"	"20020"	"Oklahoma"	"40"	"2011"	"2011"	137	3788824	3.2
	"Tongue"	"20020"	"Oregon"	"41"	"2011"	"2011"	187	3872672	3.9
	"Tongue"	"20020"	"Pennsylvania"	"42"	"2011"	"2011"	619	12747052	3.9
	"Tongue"	"20020"	"Rhode Island"	"44"	"2011"	"2011"	39	1053829	2.9
	"Tongue"	"20020"	"South Carolina"	"45"	"2011"	"2011"	189	4672655	3.4
	"Tongue"	"20020"	"South Dakota"	"46"	"2011"	"2011"	33	823740	3.5
	"Tongue"	"20020"	"Tennessee"	"47"	"2011"	"2011"	266	6400298	3.6
	"Tongue"	"20020"	"Texas"	"48"	"2011"	"2011"	865	25645504	3.4
	"Tongue"	"20020"	"Utah"	"49"	"2011"	"2011"	58	2814797	2.3
	"Tongue"	"20020"	"Vermont"	"50"	"2011"	"2011"	24	627197	3.0
	"Tongue"	"20020"	"Virginia"	"51"	"2011"	"2011"	280	8102437	3.1
	"Tongue"	"20020"	"Washington"	"53"	"2011"	"2011"	278	6827479	3.6
	"Tongue"	"20020"	"West Virginia"	"54"	"2011"	"2011"	95	1856606	3.9
	"Tongue"	"20020"	"Wisconsin"	"55"	"2011"	"2011"	267	5705840	4.0
	"Tongue"	"20020"	"Wyoming"	"56"	"2011"	"2011"	22	567491	3.2
	"Salivary Gland"	"20030"	"Alabama"	"01"	"2011"	"2011"	77	4799642	1.4
	"Salivary Gland"	"20030"	"Arizona"	"04"	"2011"	"2011"	87	6473416	1.2
	"Salivary Gland"	"20030"	"Arkansas"	"05"	"2011"	"2011"	34	2941038	1.0
	"Salivary Gland"	"20030"	"California"	"06"	"2011"	"2011"	464	37636311	1.2
	"Salivary Gland"	"20030"	"Colorado"	"08"	"2011"	"2011"	73	5121900	1.5
	"Salivary Gland"	"20030"	"Connecticut"	"09"	"2011"	"2011"	70	3588632	1.8
	"Salivary Gland"	"20030"	"Florida"	"12"	"2011"	"2011"	330	19055607	1.4
	"Salivary Gland"	"20030"	"Georgia"	"13"	"2011"	"2011"	117	9803630	1.2
	"Salivary Gland"	"20030"	"Hawaii"	"15"	"2011"	"2011"	22	1379562	1.4
	"Salivary Gland"	"20030"	"Illinois"	"17"	"2011"	"2011"	168	12867783	1.3
	"Salivary Gland"	"20030"	"Indiana"	"18"	"2011"	"2011"	76	6517250	1.1
	"Salivary Gland"	"20030"	"Iowa"	"19"	"2011"	"2011"	50	3066772	1.4
	"Salivary Gland"	"20030"	"Kansas"	"20"	"2011"	"2011"	37	2869677	1.2
	"Salivary Gland"	"20030"	"Kentucky"	"21"	"2011"	"2011"	51	4370817	1.1
	"Salivary Gland"	"20030"	"Louisiana"	"22"	"2011"	"2011"	62	4576244	1.3
	"Salivary Gland"	"20030"	"Maine"	"23"	"2011"	"2011"	16	1328473	0.9
	"Salivary Gland"	"20030"	"Maryland"	"24"	"2011"	"2011"	81	5840241	1.3
	"Salivary Gland"	"20030"	"Massachusetts"	"25"	"2011"	"2011"	102	6614218	1.4
	"Salivary Gland"	"20030"	"Michigan"	"26"	"2011"	"2011"	135	9883053	1.2
	"Salivary Gland"	"20030"	"Minnesota"	"27"	"2011"	"2011"	83	5346620	1.4
	"Salivary Gland"	"20030"	"Mississippi"	"28"	"2011"	"2011"	35	2979147	1.1
	"Salivary Gland"	"20030"	"Missouri"	"29"	"2011"	"2011"	67	6011182	1.0
	"Salivary Gland"	"20030"	"Montana"	"30"	"2011"	"2011"	17	997518	1.4
	"Salivary Gland"	"20030"	"Nebraska"	"31"	"2011"	"2011"	21	1840914	1.0
	"Salivary Gland"	"20030"	"Nevada"	"32"	"2011"	"2011"	42	2713114	1.5
	"Salivary Gland"	"20030"	"New Jersey"	"34"	"2011"	"2011"	141	8828552	1.4
	"Salivary Gland"	"20030"	"New Mexico"	"35"	"2011"	"2011"	31	2080707	1.4
	"Salivary Gland"	"20030"	"New York"	"36"	"2011"	"2011"	266	19499921	1.2
	"Salivary Gland"	"20030"	"North Carolina"	"37"	"2011"	"2011"	127	9658913	1.2
	"Salivary Gland"	"20030"	"Ohio"	"39"	"2011"	"2011"	176	11545735	1.4
	"Salivary Gland"	"20030"	"Oklahoma"	"40"	"2011"	"2011"	49	3788824	1.1
	"Salivary Gland"	"20030"	"Oregon"	"41"	"2011"	"2011"	60	3872672	1.3
	"Salivary Gland"	"20030"	"Pennsylvania"	"42"	"2011"	"2011"	201	12747052	1.3
	"Salivary Gland"	"20030"	"South Carolina"	"45"	"2011"	"2011"	57	4672655	1.1
	"Salivary Gland"	"20030"	"Tennessee"	"47"	"2011"	"2011"	86	6400298	1.2
	"Salivary Gland"	"20030"	"Texas"	"48"	"2011"	"2011"	276	25645504	1.2
	"Salivary Gland"	"20030"	"Utah"	"49"	"2011"	"2011"	34	2814797	1.5
	"Salivary Gland"	"20030"	"Virginia"	"51"	"2011"	"2011"	95	8102437	1.1
	"Salivary Gland"	"20030"	"Washington"	"53"	"2011"	"2011"	87	6827479	1.2
	"Salivary Gland"	"20030"	"West Virginia"	"54"	"2011"	"2011"	30	1856606	1.3
	"Salivary Gland"	"20030"	"Wisconsin"	"55"	"2011"	"2011"	76	5705840	1.2
	"Floor of Mouth"	"20040"	"Alabama"	"01"	"2011"	"2011"	36	4799642	0.6
	"Floor of Mouth"	"20040"	"Arizona"	"04"	"2011"	"2011"	26	6473416	0.3
	"Floor of Mouth"	"20040"	"Arkansas"	"05"	"2011"	"2011"	23	2941038	0.7
	"Floor of Mouth"	"20040"	"California"	"06"	"2011"	"2011"	180	37636311	0.5
	"Floor of Mouth"	"20040"	"Colorado"	"08"	"2011"	"2011"	25	5121900	0.5
	"Floor of Mouth"	"20040"	"Connecticut"	"09"	"2011"	"2011"	30	3588632	0.7
	"Floor of Mouth"	"20040"	"Florida"	"12"	"2011"	"2011"	164	19055607	0.7
	"Floor of Mouth"	"20040"	"Georgia"	"13"	"2011"	"2011"	78	9803630	0.8
	"Floor of Mouth"	"20040"	"Illinois"	"17"	"2011"	"2011"	92	12867783	0.6
	"Floor of Mouth"	"20040"	"Indiana"	"18"	"2011"	"2011"	50	6517250	0.7
	"Floor of Mouth"	"20040"	"Iowa"	"19"	"2011"	"2011"	23	3066772	0.6
	"Floor of Mouth"	"20040"	"Kentucky"	"21"	"2011"	"2011"	42	4370817	0.8
	"Floor of Mouth"	"20040"	"Louisiana"	"22"	"2011"	"2011"	45	4576244	0.9
	"Floor of Mouth"	"20040"	"Maryland"	"24"	"2011"	"2011"	40	5840241	0.6
	"Floor of Mouth"	"20040"	"Massachusetts"	"25"	"2011"	"2011"	44	6614218	0.5
	"Floor of Mouth"	"20040"	"Michigan"	"26"	"2011"	"2011"	84	9883053	0.7
	"Floor of Mouth"	"20040"	"Minnesota"	"27"	"2011"	"2011"	40	5346620	0.7
	"Floor of Mouth"	"20040"	"Mississippi"	"28"	"2011"	"2011"	18	2979147	0.6
	"Floor of Mouth"	"20040"	"Missouri"	"29"	"2011"	"2011"	38	6011182	0.5
	"Floor of Mouth"	"20040"	"New Jersey"	"34"	"2011"	"2011"	43	8828552	0.4
	"Floor of Mouth"	"20040"	"New York"	"36"	"2011"	"2011"	124	19499921	0.5
	"Floor of Mouth"	"20040"	"North Carolina"	"37"	"2011"	"2011"	73	9658913	0.7
	"Floor of Mouth"	"20040"	"Ohio"	"39"	"2011"	"2011"	76	11545735	0.6
	"Floor of Mouth"	"20040"	"Oklahoma"	"40"	"2011"	"2011"	24	3788824	0.5
	"Floor of Mouth"	"20040"	"Oregon"	"41"	"2011"	"2011"	24	3872672	0.5
	"Floor of Mouth"	"20040"	"Pennsylvania"	"42"	"2011"	"2011"	97	12747052	0.6
	"Floor of Mouth"	"20040"	"South Carolina"	"45"	"2011"	"2011"	41	4672655	0.7
	"Floor of Mouth"	"20040"	"Tennessee"	"47"	"2011"	"2011"	41	6400298	0.5
	"Floor of Mouth"	"20040"	"Texas"	"48"	"2011"	"2011"	107	25645504	0.4
	"Floor of Mouth"	"20040"	"Virginia"	"51"	"2011"	"2011"	48	8102437	0.5
	"Floor of Mouth"	"20040"	"Washington"	"53"	"2011"	"2011"	44	6827479	0.6
	"Floor of Mouth"	"20040"	"West Virginia"	"54"	"2011"	"2011"	17	1856606	0.7
	"Floor of Mouth"	"20040"	"Wisconsin"	"55"	"2011"	"2011"	54	5705840	0.8
	"Gum and Other Mouth"	"20050"	"Alabama"	"01"	"2011"	"2011"	102	4799642	1.9
	"Gum and Other Mouth"	"20050"	"Arizona"	"04"	"2011"	"2011"	88	6473416	1.2
	"Gum and Other Mouth"	"20050"	"Arkansas"	"05"	"2011"	"2011"	55	2941038	1.6
	"Gum and Other Mouth"	"20050"	"California"	"06"	"2011"	"2011"	463	37636311	1.2
	"Gum and Other Mouth"	"20050"	"Colorado"	"08"	"2011"	"2011"	71	5121900	1.4
	"Gum and Other Mouth"	"20050"	"Connecticut"	"09"	"2011"	"2011"	88	3588632	2.1
	"Gum and Other Mouth"	"20050"	"Delaware"	"10"	"2011"	"2011"	20	907590	1.8
	"Gum and Other Mouth"	"20050"	"Florida"	"12"	"2011"	"2011"	391	19055607	1.6
	"Gum and Other Mouth"	"20050"	"Georgia"	"13"	"2011"	"2011"	193	9803630	2.1
	"Gum and Other Mouth"	"20050"	"Hawaii"	"15"	"2011"	"2011"	22	1379562	1.3
	"Gum and Other Mouth"	"20050"	"Idaho"	"16"	"2011"	"2011"	30	1584272	1.8
	"Gum and Other Mouth"	"20050"	"Illinois"	"17"	"2011"	"2011"	263	12867783	1.9
	"Gum and Other Mouth"	"20050"	"Indiana"	"18"	"2011"	"2011"	96	6517250	1.3
